date;ref_o3;ref_no2;o3;no2;temp;humidity
2018-06-26 16:00:00;128.0;7.3;38.02;-2.85;26.56;50.73
2018-06-26 17:00:00;131.4;7.4;37.31;-2.95;26.47;50.17
2018-06-26 18:00:00;132.1;7.2;36.58;-2.87;25.91;51.28
2018-06-26 19:00:00;134.9;7.0;35.2;-1.67;24.19;56.11
2018-06-26 20:00:00;122.1;8.2;32.81;-0.46;21.93;63.12
2018-06-26 21:00:00;101.9;13.6;31.82;-0.44;19.94;69.47
2018-06-26 22:00:00;94.1;12.2;30.34;0.71;19.26;74.73
2018-06-26 23:00:00;56.3;24.0;30.18;0.09;18.61;77.34
2018-06-27 00:00:00;50.5;28.9;30.19;-0.61;18.39;76.09
2018-06-27 01:00:00;67.2;23.2;30.08;-1.17;17.82;78.56
2018-06-27 02:00:00;68.9;17.1;30.58;-1.53;17.36;80.72
2018-06-27 03:00:00;70.3;14.9;30.54;-1.86;17.13;81.51
2018-06-27 04:00:00;74.5;13.6;30.05;-1.27;16.34;83.94
2018-06-27 05:00:00;51.5;22.6;29.82;-1.55;18.12;77.17
2018-06-27 06:00:00;57.4;27.3;29.79;-1.91;21.04;69.24
2018-06-27 07:00:00;48.2;33.4;31.53;-2.92;23.28;62.9
2018-06-27 08:00:00;64.4;29.5;33.88;-4.61;25.45;55.6
2018-06-27 09:00:00;86.5;22.4;34.59;-4.37;26.31;51.82
2018-06-27 10:00:00;100.4;21.8;36.21;-5.91;27.34;49.68
2018-06-27 11:00:00;129.6;12.6;38.38;-5.53;28.46;47.98
2018-06-27 12:00:00;140.3;12.8;40.53;-5.21;29.06;46.65
2018-06-27 13:00:00;151.3;13.1;41.13;-5.12;29.71;45.59
2018-06-27 14:00:00;159.9;10.6;40.74;-4.66;30.02;44.99
2018-06-27 15:00:00;158.4;10.0;40.79;-4.82;30.13;44.91
2018-06-27 16:00:00;154.2;8.4;40.1;-2.78;29.52;46.94
2018-06-27 17:00:00;159.5;8.7;39.59;-2.66;28.04;50.87
2018-06-27 18:00:00;159.4;9.1;37.09;-1.47;26.28;55.12
2018-06-27 19:00:00;139.7;15.2;35.05;-0.87;23.98;61.07
2018-06-27 20:00:00;119.5;13.5;34.07;0.19;20.28;70.71
2018-06-27 21:00:00;110.1;8.9;32.95;-1.07;19.25;73.24
2018-06-27 22:00:00;106.0;7.6;31.62;-0.75;17.99;78.15
2018-06-27 23:00:00;97.8;7.7;29.9;-0.96;16.63;85.11
2018-06-28 00:00:00;74.3;11.8;29.06;-1.15;16.11;87.83
2018-06-28 01:00:00;72.4;10.6;28.8;-1.21;15.74;90.66
2018-06-28 02:00:00;60.7;12.0;29.27;-1.12;15.84;91.18
2018-06-28 03:00:00;50.1;22.0;29.82;-1.75;16.05;89.56
2018-06-28 04:00:00;61.8;16.7;29.98;-1.13;16.14;88.39
2018-06-28 05:00:00;62.7;22.1;29.21;-0.6;17.92;81.87
2018-06-28 06:00:00;42.2;38.5;29.86;-1.67;20.68;71.94
2018-06-28 07:00:00;51.6;37.6;31.23;-2.98;22.45;64.81
2018-06-28 08:00:00;67.7;31.0;33.94;-5.2;23.61;58.65
2018-06-28 09:00:00;104.9;15.4;35.09;-5.75;25.35;51.85
2018-06-28 10:00:00;120.1;11.0;35.79;-5.38;26.74;47.59
2018-06-28 11:00:00;126.5;12.9;36.82;-5.58;27.51;44.2
2018-06-28 12:00:00;133.7;14.7;38.58;-5.43;28.32;42.64
2018-06-28 13:00:00;142.3;16.2;39.77;-4.16;28.26;42.81
2018-06-28 14:00:00;155.2;13.5;40.69;-3.81;28.14;43.47
2018-06-28 15:00:00;164.8;12.0;40.94;-3.82;28.34;42.83
2018-06-28 16:00:00;170.1;10.1;41.64;-3.98;28.51;42.22
2018-06-28 17:00:00;174.5;8.9;39.84;-3.02;27.81;43.62
2018-06-28 18:00:00;163.0;8.9;38.02;-2.85;26.84;45.22
2018-06-28 19:00:00;143.0;8.7;35.41;-1.82;25.52;49.02
2018-06-28 20:00:00;128.5;8.9;33.86;-1.15;23.71;55.08
2018-06-28 21:00:00;112.5;11.4;31.73;0.1;21.96;61.16
2018-06-28 22:00:00;92.7;13.7;30.18;0.21;20.86;65.58
2018-06-28 23:00:00;67.4;25.2;29.43;0.93;20.14;69.98
2018-06-29 00:00:00;51.0;32.4;31.33;-1.36;20.59;68.8
2018-06-29 01:00:00;64.4;30.3;30.54;-1.35;20.23;70.16
2018-06-29 02:00:00;81.5;16.0;30.78;-1.15;19.23;74.83
2018-06-29 03:00:00;79.3;16.5;30.44;-0.84;18.55;76.65
2018-06-29 04:00:00;79.6;16.9;28.41;0.51;17.68;80.34
2018-06-29 05:00:00;51.2;29.0;28.74;0.97;19.46;73.62
2018-06-29 06:00:00;26.5;54.6;30.92;-2.46;21.98;63.85
2018-06-29 07:00:00;66.9;31.1;32.04;-3.57;23.95;58.37
2018-06-29 08:00:00;73.2;30.4;33.32;-4.49;25.59;54.42
2018-06-29 09:00:00;99.1;20.1;34.39;-5.44;27.25;50.21
2018-06-29 10:00:00;112.4;13.6;35.6;-5.79;28.76;45.48
2018-06-29 11:00:00;134.6;11.9;37.84;-6.03;29.64;42.84
2018-06-29 12:00:00;144.6;11.1;39.98;-6.14;30.65;40.93
2018-06-29 13:00:00;162.1;10.1;39.97;-7.16;31.68;38.44
2018-06-29 14:00:00;165.9;7.5;41.49;-7.09;32.08;37.2
2018-06-29 15:00:00;178.4;7.9;44.33;-5.5;32.21;37.48
2018-06-29 16:00:00;202.5;8.8;44.3;-4.04;31.84;38.59
2018-06-29 17:00:00;209.8;9.8;43.98;-3.63;31.41;40.21
2018-06-29 18:00:00;208.8;12.9;42.37;-2.52;30.71;42.32
2018-06-29 19:00:00;195.5;16.0;37.93;0.49;28.45;49.06
2018-06-29 20:00:00;157.6;26.0;34.66;1.84;26.22;55.03
2018-06-29 21:00:00;116.4;30.9;34.35;1.09;25.11;57.65
2018-06-29 22:00:00;112.6;35.1;33.32;0.99;23.78;62.97
2018-06-29 23:00:00;94.7;33.9;31.63;0.65;22.76;67.52
2018-06-30 00:00:00;89.0;27.0;31.9;-0.18;22.06;68.88
2018-06-30 01:00:00;88.4;24.1;32.67;-1.19;21.76;69.07
2018-06-30 02:00:00;86.7;21.5;32.33;-1.33;21.06;70.79
2018-06-30 03:00:00;78.6;16.4;32.25;-1.7;20.48;72.23
2018-06-30 04:00:00;83.6;16.8;29.89;-0.76;19.48;76.95
2018-06-30 05:00:00;71.4;17.4;29.09;-0.26;20.88;73.48
2018-06-30 06:00:00;60.7;30.4;31.67;-2.35;24.31;63.26
2018-06-30 07:00:00;74.4;30.8;34.57;-3.82;26.09;58.68
2018-06-30 08:00:00;108.8;20.0;35.62;-4.06;28.17;54.92
2018-06-30 09:00:00;128.5;17.4;38.78;-5.0;29.81;52.33
2018-06-30 10:00:00;145.4;17.5;41.07;-5.5;30.58;51.11
2018-06-30 11:00:00;172.8;15.0;43.69;-5.34;31.44;49.85
2018-06-30 12:00:00;190.3;11.2;46.62;-3.94;31.57;51.72
2018-06-30 13:00:00;209.0;13.1;46.58;-5.58;31.98;49.64
2018-06-30 14:00:00;206.0;10.5;45.48;-4.84;32.17;48.21
2018-06-30 15:00:00;197.4;8.3;44.47;-5.39;32.64;46.2
2018-06-30 16:00:00;191.6;8.1;41.71;-4.62;32.44;44.74
2018-06-30 17:00:00;182.5;8.0;41.27;-4.82;32.34;45.1
2018-06-30 18:00:00;170.4;8.0;39.66;-6.13;32.74;41.41
2018-06-30 19:00:00;163.8;8.8;37.85;-2.86;31.06;45.51
2018-06-30 20:00:00;155.6;12.4;37.03;2.07;28.23;60.55
2018-06-30 21:00:00;124.0;23.4;35.56;0.86;26.55;67.98
2018-06-30 22:00:00;98.9;17.4;33.04;0.41;25.4;69.56
2018-06-30 23:00:00;87.4;20.7;32.34;-0.29;24.64;71.11
2018-07-01 00:00:00;83.0;21.7;33.33;-1.02;23.94;72.49
2018-07-01 01:00:00;98.9;15.2;32.59;-0.72;23.21;74.18
2018-07-01 02:00:00;93.4;15.5;32.23;-1.14;22.82;75.14
2018-07-01 03:00:00;82.7;20.5;30.98;-1.12;22.03;78.57
2018-07-01 04:00:00;73.4;15.5;28.96;-0.02;20.82;85.47
2018-07-01 05:00:00;39.8;27.6;27.91;-0.23;21.67;85.85
2018-07-01 06:00:00;38.7;24.7;29.61;-1.43;23.82;81.28
2018-07-01 07:00:00;30.2;25.1;33.24;-3.3;25.13;77.13
2018-07-01 08:00:00;58.2;12.8;35.55;-3.76;26.4;72.93
2018-07-01 09:00:00;82.8;8.6;35.88;-4.5;28.23;69.2
2018-07-01 10:00:00;84.2;7.9;36.99;-6.15;29.79;64.98
2018-07-01 11:00:00;93.7;6.8;38.21;-4.87;30.45;63.95
2018-07-01 12:00:00;105.8;7.3;39.32;-5.21;30.99;62.94
2018-07-01 13:00:00;116.7;7.4;39.79;-5.03;31.63;61.0
2018-07-01 14:00:00;128.1;6.9;40.38;-5.07;31.52;60.95
2018-07-01 15:00:00;135.1;6.7;40.57;-2.69;31.05;62.94
2018-07-01 16:00:00;134.1;8.0;41.27;-2.31;30.62;64.41
2018-07-01 17:00:00;131.2;7.1;41.02;-3.22;30.71;64.46
2018-07-01 18:00:00;128.8;6.7;41.25;-2.92;29.77;67.13
2018-07-01 19:00:00;129.9;6.5;39.55;-1.19;27.95;73.17
2018-07-01 20:00:00;117.7;8.2;37.59;-1.84;26.88;76.71
2018-07-01 21:00:00;91.2;9.5;36.38;-1.8;25.39;80.55
2018-07-01 22:00:00;67.9;7.4;35.2;-1.36;24.02;83.34
2018-07-01 23:00:00;67.9;5.6;34.05;-2.37;23.26;83.64
2018-07-02 00:00:00;82.0;5.3;34.1;-2.81;22.67;83.7
2018-07-02 01:00:00;87.1;5.4;33.32;-2.38;22.26;84.88
2018-07-02 02:00:00;88.6;4.9;32.04;-2.04;22.05;85.87
2018-07-02 03:00:00;80.8;8.2;30.92;-1.7;21.62;88.25
2018-07-02 04:00:00;76.8;7.3;30.7;-2.3;21.65;88.32
2018-07-02 05:00:00;60.1;11.9;30.49;-1.83;22.05;86.36
2018-07-02 06:00:00;67.6;12.3;31.89;-2.77;22.55;84.17
2018-07-02 07:00:00;77.2;8.8;31.35;-3.21;23.58;81.04
2018-07-02 08:00:00;70.0;9.8;31.42;-4.6;25.15;73.56
2018-07-02 09:00:00;73.7;9.6;32.34;-6.22;26.98;65.2
2018-07-02 10:00:00;86.9;6.4;34.14;-5.75;28.01;62.51
2018-07-02 11:00:00;96.6;6.5;35.56;-6.15;29.1;60.7
2018-07-02 12:00:00;112.3;6.6;37.76;-4.98;29.8;60.76
2018-07-02 13:00:00;121.4;7.2;39.58;-6.54;30.95;58.85
2018-07-02 14:00:00;133.6;7.1;40.07;-4.56;31.09;59.41
2018-07-02 15:00:00;143.1;7.4;40.65;-2.67;30.3;63.37
2018-07-02 16:00:00;147.1;8.0;40.4;-1.55;29.53;67.15
2018-07-02 17:00:00;143.5;8.2;40.82;-2.33;29.48;67.6
2018-07-02 18:00:00;138.3;8.3;41.04;-1.56;28.47;70.69
2018-07-02 19:00:00;141.6;8.3;38.98;-1.04;26.68;77.09
2018-07-02 20:00:00;125.0;8.9;35.81;-0.46;25.33;82.47
2018-07-02 21:00:00;81.9;11.2;32.65;-0.93;24.46;86.77
2018-07-02 22:00:00;20.5;13.5;32.33;-0.89;23.91;88.94
2018-07-02 23:00:00;25.8;15.5;30.83;-0.43;23.89;90.43
2018-07-03 00:00:00;8.3;21.1;30.48;-0.36;24.09;89.57
2018-07-03 01:00:00;1.3;27.2;29.82;-0.89;23.62;92.63
2018-07-03 02:00:00;4.3;18.0;28.83;-1.33;22.3;98.8
2018-07-03 03:00:00;0.7;13.7;28.65;-1.17;21.74;99.9
2018-07-03 04:00:00;0.7;13.9;27.34;-1.08;21.22;99.9
2018-07-03 05:00:00;0.7;15.6;26.73;-0.66;21.44;99.69
2018-07-03 06:00:00;0.7;23.8;28.17;-2.52;23.79;93.81
2018-07-03 07:00:00;0.8;19.1;29.83;-4.13;25.4;87.35
2018-07-03 08:00:00;9.6;16.0;30.55;-4.26;26.93;81.95
2018-07-03 09:00:00;21.6;14.1;34.06;-5.25;28.37;76.28
2018-07-03 10:00:00;33.2;11.7;36.83;-6.76;29.45;70.63
2018-07-03 11:00:00;56.5;10.4;38.77;-6.38;30.42;66.27
2018-07-03 12:00:00;88.9;9.7;39.6;-6.71;31.17;62.17
2018-07-03 13:00:00;126.7;7.7;40.63;-5.13;31.42;60.4
2018-07-03 14:00:00;132.4;7.9;41.85;-6.05;31.67;58.6
2018-07-03 15:00:00;138.6;8.2;42.6;-4.3;31.39;58.55
2018-07-03 16:00:00;151.8;8.3;42.93;-2.87;30.66;61.84
2018-07-03 17:00:00;157.3;8.3;40.39;-0.78;29.71;66.99
2018-07-03 18:00:00;147.8;9.2;39.29;-1.96;28.99;69.59
2018-07-03 19:00:00;138.9;10.2;38.02;3.06;21.83;91.15
2018-07-03 20:00:00;103.3;8.4;35.09;2.07;19.15;99.9
2018-07-03 21:00:00;65.2;8.9;34.23;0.8;19.63;99.9
2018-07-03 22:00:00;66.8;8.6;33.23;-0.91;19.53;99.9
2018-07-03 23:00:00;65.4;7.9;31.82;-0.79;19.61;99.9
2018-07-04 00:00:00;58.3;9.2;31.44;-1.46;19.27;99.9
2018-07-04 01:00:00;54.6;10.4;31.18;-2.43;19.33;99.9
2018-07-04 02:00:00;54.4;10.7;30.56;-2.36;19.15;99.9
2018-07-04 03:00:00;54.9;8.5;29.53;-2.21;19.12;99.9
2018-07-04 04:00:00;44.6;8.3;28.76;-1.82;19.05;99.9
2018-07-04 05:00:00;39.4;14.3;27.32;-0.74;19.01;99.9
2018-07-04 06:00:00;25.6;24.0;27.97;-1.14;20.18;99.9
2018-07-04 07:00:00;20.4;26.6;28.8;-1.85;21.97;99.51
2018-07-04 08:00:00;28.3;22.8;30.36;-3.61;23.68;93.42
2018-07-04 09:00:00;47.5;16.3;31.69;-4.38;25.22;85.48
2018-07-04 10:00:00;57.5;17.1;34.45;-6.06;26.53;79.59
2018-07-04 11:00:00;82.1;9.5;37.18;-5.02;27.65;74.85
2018-07-04 12:00:00;97.1;10.1;40.94;-4.75;28.67;71.2
2018-07-04 13:00:00;117.2;10.5;44.13;-4.19;29.24;71.3
2018-07-04 14:00:00;136.2;10.3;44.71;-4.15;29.81;70.09
2018-07-04 15:00:00;152.3;9.8;45.92;-3.68;29.72;71.39
2018-07-04 16:00:00;162.4;10.3;45.17;-2.21;29.45;72.39
2018-07-04 17:00:00;167.3;10.7;46.14;-3.13;29.79;71.61
2018-07-04 18:00:00;164.3;11.6;44.08;-2.8;29.31;72.98
2018-07-04 19:00:00;160.4;12.6;40.81;-0.96;27.1;79.6
2018-07-04 20:00:00;144.8;15.8;36.54;1.13;25.06;87.39
2018-07-04 21:00:00;113.7;17.8;35.23;0.74;24.33;91.04
2018-07-04 22:00:00;81.8;25.8;34.11;-1.07;23.72;89.8
2018-07-04 23:00:00;86.3;22.8;32.19;-1.87;23.33;85.24
2018-07-05 00:00:00;81.4;22.0;31.51;-2.79;22.69;83.29
2018-07-05 01:00:00;71.1;21.8;35.13;-1.06;21.17;88.94
2018-07-05 02:00:00;87.8;12.7;34.68;0.26;18.34;99.85
2018-07-05 03:00:00;77.5;5.9;32.99;-1.29;18.04;99.9
2018-07-05 04:00:00;70.9;6.0;32.03;-1.52;17.84;99.9
2018-07-05 05:00:00;62.7;8.6;30.9;-1.14;18.19;99.9
2018-07-05 06:00:00;52.2;14.0;29.82;-0.93;19.09;99.9
2018-07-05 07:00:00;42.1;22.9;28.54;-0.56;19.7;99.9
2018-07-05 08:00:00;40.3;22.9;28.71;-0.5;20.23;99.62
2018-07-05 09:00:00;27.5;29.5;30.09;-3.23;22.32;92.33
2018-07-05 10:00:00;34.4;24.1;31.88;-4.81;24.6;82.06
2018-07-05 11:00:00;58.0;15.4;34.22;-6.16;26.86;75.25
2018-07-05 12:00:00;79.7;12.8;35.88;-5.41;28.47;69.68
2018-07-05 13:00:00;89.6;12.6;37.15;-5.85;28.68;67.89
2018-07-05 14:00:00;98.8;8.0;37.81;-5.21;28.81;67.01
2018-07-05 15:00:00;109.9;8.2;38.44;-2.16;27.75;70.67
2018-07-05 16:00:00;122.4;13.1;38.5;-1.67;27.99;71.73
2018-07-05 17:00:00;119.0;16.1;36.27;-3.34;28.5;68.23
2018-07-06 10:00:00;45.1;0.2;31.63;-6.97;28.09;66.89
2018-07-06 11:00:00;71.7;15.7;33.97;-4.88;27.97;68.62
2018-07-06 12:00:00;78.3;17.7;36.74;-4.44;28.88;67.4
2018-07-06 13:00:00;92.9;13.4;39.27;-5.0;29.38;63.44
2018-07-06 14:00:00;110.7;12.1;40.0;-4.59;29.27;63.05
2018-07-06 15:00:00;120.2;12.5;39.66;-3.99;30.14;60.12
2018-07-06 16:00:00;120.3;13.3;39.71;-2.76;29.32;64.42
2018-07-06 17:00:00;115.6;10.5;38.03;-0.55;24.49;80.34
2018-07-06 18:00:00;105.3;13.0;33.65;3.17;19.7;99.28
2018-07-06 19:00:00;69.4;19.7;31.14;0.94;20.79;98.21
2018-07-06 20:00:00;57.7;20.1;29.31;0.15;20.46;99.08
2018-07-06 21:00:00;43.5;22.3;28.42;0.11;19.97;99.7
2018-07-06 22:00:00;40.9;19.5;28.0;-0.47;20.13;97.99
2018-07-06 23:00:00;41.3;19.4;27.93;-0.94;20.06;98.54
2018-07-07 00:00:00;40.4;20.0;26.44;0.45;19.63;99.73
2018-07-07 01:00:00;31.0;25.7;28.27;-0.42;19.21;99.89
2018-07-07 02:00:00;34.9;22.1;29.24;-1.93;19.09;99.63
2018-07-07 03:00:00;49.9;13.4;28.96;-2.42;18.76;98.85
2018-07-07 04:00:00;52.8;10.5;27.9;-1.79;18.42;98.35
2018-07-07 05:00:00;47.8;13.3;27.66;-1.28;19.33;91.3
2018-07-07 06:00:00;36.2;21.7;28.25;-3.26;22.06;79.05
2018-07-07 07:00:00;44.1;19.5;28.75;-3.89;24.27;73.18
2018-07-07 08:00:00;49.0;20.8;29.31;-4.07;26.05;69.36
2018-07-07 09:00:00;53.4;18.4;30.94;-5.65;28.63;61.46
2018-07-07 10:00:00;71.5;16.9;34.48;-5.75;29.74;60.14
2018-07-07 11:00:00;91.1;11.7;37.62;-4.47;29.36;63.0
2018-07-07 12:00:00;111.3;10.6;38.53;-4.85;29.82;61.65
2018-07-07 13:00:00;118.6;7.3;39.01;-5.2;29.9;61.93
2018-07-07 14:00:00;120.7;7.8;38.79;-5.29;30.37;58.34
2018-07-07 15:00:00;118.9;7.3;39.06;-3.72;29.94;57.63
2018-07-07 16:00:00;124.1;8.0;39.17;-1.91;29.24;58.72
2018-07-07 17:00:00;121.9;9.3;39.01;-3.16;29.74;56.55
2018-07-07 18:00:00;121.1;8.4;39.43;-2.96;29.71;57.51
2018-07-07 19:00:00;121.7;9.8;37.61;-1.12;27.78;63.38
2018-07-07 20:00:00;112.9;12.8;33.78;-0.11;25.05;71.46
2018-07-07 21:00:00;103.7;12.3;31.93;1.7;23.62;81.44
2018-07-07 22:00:00;68.6;26.7;33.13;0.69;22.9;83.79
2018-07-07 23:00:00;76.3;20.1;32.43;0.23;22.41;84.2
2018-07-08 00:00:00;80.2;19.1;30.76;0.26;21.61;88.3
2018-07-08 01:00:00;54.3;29.8;30.12;-0.38;20.91;90.33
2018-07-08 02:00:00;65.7;20.2;30.06;-0.98;20.15;92.23
2018-07-08 03:00:00;54.4;19.2;30.52;-1.96;20.24;90.24
2018-07-08 04:00:00;60.8;16.2;28.57;-0.76;19.54;94.04
2018-07-08 05:00:00;49.9;17.5;28.22;-0.93;19.61;95.27
2018-07-08 06:00:00;46.7;17.5;28.53;-1.98;22.54;85.39
2018-07-08 07:00:00;44.4;18.5;30.8;-4.14;24.3;75.77
2018-07-08 08:00:00;61.4;12.4;32.91;-5.18;25.56;71.42
2018-07-08 09:00:00;74.3;9.4;32.56;-6.03;27.43;66.51
2018-07-08 10:00:00;87.6;6.0;33.71;-4.69;28.35;64.8
2018-07-08 11:00:00;92.1;6.4;34.69;-5.82;29.11;63.41
2018-07-08 12:00:00;96.3;6.5;38.06;-4.35;28.92;64.48
2018-07-08 13:00:00;103.0;7.3;38.6;-4.85;29.5;62.65
2018-07-08 14:00:00;110.4;7.5;38.11;-4.33;30.29;59.24
2018-07-08 15:00:00;117.2;7.5;38.71;-4.28;30.65;58.06
2018-07-08 16:00:00;118.7;8.1;38.4;-2.51;29.66;59.28
2018-07-08 17:00:00;122.8;8.2;38.14;-2.5;29.93;58.64
2018-07-08 18:00:00;122.1;8.0;37.3;-4.16;30.26;59.0
2018-07-08 19:00:00;114.3;9.0;36.04;-1.69;27.92;65.82
2018-07-08 20:00:00;108.3;11.6;33.66;0.7;24.69;75.61
2018-07-08 21:00:00;88.9;16.4;32.86;0.97;23.45;80.68
2018-07-08 22:00:00;85.2;19.5;31.18;1.95;23.01;84.81
2018-07-08 23:00:00;46.5;42.0;30.86;0.89;22.0;89.85
2018-07-09 00:00:00;55.1;29.7;30.99;-0.57;22.82;83.78
2018-07-09 01:00:00;56.4;27.8;31.43;-2.73;22.35;74.75
2018-07-09 02:00:00;76.1;15.5;32.09;-2.66;21.28;76.84
2018-07-09 03:00:00;87.4;8.1;31.35;-2.11;20.42;79.35
2018-07-09 04:00:00;80.1;10.8;29.88;-0.01;20.15;83.2
2018-07-09 05:00:00;52.1;27.5;29.38;-0.34;20.92;81.58
2018-07-09 06:00:00;43.5;34.2;29.38;-0.73;22.78;77.3
2018-07-09 07:00:00;45.8;33.6;29.62;-1.94;25.04;70.62
2018-07-09 08:00:00;45.1;34.3;30.62;-5.09;27.37;58.99
2018-07-09 09:00:00;78.9;16.1;33.01;-6.51;28.94;54.43
2018-07-09 10:00:00;93.6;8.7;34.8;-5.11;28.62;56.68
2018-07-09 11:00:00;100.4;8.7;35.5;-4.97;28.61;57.41
2018-07-09 12:00:00;96.9;10.9;36.39;-4.83;29.64;53.82
2018-07-09 13:00:00;106.4;8.3;37.37;-5.07;30.87;53.89
2018-07-09 14:00:00;114.7;9.1;38.64;-5.36;30.91;54.61
2018-07-09 15:00:00;123.8;8.9;39.05;-3.73;30.02;57.77
2018-07-09 16:00:00;128.3;9.3;40.55;-0.76;29.01;62.37
2018-07-09 17:00:00;131.4;9.8;40.82;-1.67;29.22;61.46
2018-07-09 18:00:00;130.0;10.3;40.08;-1.97;28.76;62.81
2018-07-09 19:00:00;130.4;11.0;38.0;-0.05;26.6;68.71
2018-07-09 20:00:00;117.4;16.1;33.63;0.58;24.33;75.68
2018-07-09 21:00:00;97.0;16.5;30.57;1.79;23.27;82.28
2018-07-09 22:00:00;56.1;32.8;32.17;0.8;23.18;81.88
2018-07-09 23:00:00;69.4;29.6;32.84;-0.64;23.16;81.39
2018-07-10 00:00:00;80.6;21.3;30.89;-0.47;22.43;84.82
2018-07-10 01:00:00;69.8;22.8;31.19;-1.15;21.71;86.97
2018-07-10 02:00:00;68.8;17.9;31.5;-1.29;21.48;87.29
2018-07-10 03:00:00;63.8;18.8;30.92;-1.39;21.52;86.05
2018-07-10 04:00:00;69.5;16.4;30.42;-0.87;21.19;86.86
2018-07-10 05:00:00;58.3;22.7;29.72;0.75;21.58;84.37
2018-07-10 06:00:00;47.1;37.6;28.81;0.69;22.59;82.9
2018-07-10 07:00:00;38.6;43.9;29.69;-2.57;24.67;75.13
2018-07-10 08:00:00;50.3;33.4;30.95;-5.12;26.33;66.66
2018-07-10 09:00:00;75.7;17.8;32.22;-5.82;27.39;61.82
2018-07-10 10:00:00;83.1;15.3;33.78;-5.66;28.32;59.59
2018-07-10 11:00:00;86.8;14.0;35.36;-6.11;29.19;56.06
2018-07-10 12:00:00;101.3;10.0;35.99;-4.46;29.26;56.72
2018-07-10 13:00:00;106.5;8.5;37.65;-4.61;30.39;55.64
2018-07-10 14:00:00;116.6;8.6;39.01;-3.81;30.65;57.57
2018-07-10 15:00:00;124.4;9.3;38.84;-3.73;30.86;58.72
2018-07-10 16:00:00;124.7;9.3;39.47;-1.59;29.48;61.43
2018-07-10 17:00:00;127.8;8.8;39.39;-1.74;28.64;64.9
2018-07-10 18:00:00;130.1;8.6;39.01;-0.59;27.53;70.34
2018-07-10 19:00:00;132.4;9.2;36.95;0.41;26.29;76.23
2018-07-10 20:00:00;111.0;13.0;36.06;1.21;25.18;83.09
2018-07-10 21:00:00;95.2;16.6;37.5;2.17;22.06;96.93
2018-07-10 22:00:00;98.2;16.4;35.35;1.08;19.7;99.9
2018-07-10 23:00:00;91.0;9.7;35.48;-0.83;19.46;99.9
2018-07-11 00:00:00;82.8;8.0;34.57;-0.69;19.17;99.9
2018-07-11 01:00:00;83.9;5.9;32.68;-1.59;19.13;99.9
2018-07-11 02:00:00;76.1;6.3;31.86;-1.95;19.07;99.9
2018-07-11 03:00:00;72.6;5.9;30.2;-2.46;19.0;99.9
2018-07-11 04:00:00;60.7;7.4;30.43;-2.64;19.01;99.9
2018-07-11 05:00:00;51.6;7.8;31.03;-2.47;18.85;99.9
2018-07-11 06:00:00;54.6;7.8;29.98;-2.04;18.7;99.9
2018-07-11 07:00:00;55.4;7.7;31.17;-2.72;19.58;99.9
2018-07-11 08:00:00;53.9;10.9;31.42;-3.43;20.63;99.9
2018-07-11 09:00:00;56.6;9.6;30.83;-3.89;21.42;99.83
2018-07-11 10:00:00;58.3;8.2;31.05;-4.67;23.31;94.61
2018-07-11 11:00:00;61.7;7.9;32.86;-6.14;25.06;84.9
2018-07-11 12:00:00;72.6;5.7;35.14;-4.59;25.0;82.52
2018-07-11 13:00:00;81.8;5.0;36.14;-4.66;25.81;80.01
2018-07-11 14:00:00;88.5;4.6;36.63;-5.62;26.23;79.72
2018-07-11 15:00:00;89.5;5.0;36.94;-3.56;25.86;80.5
2018-07-11 16:00:00;91.9;4.8;37.22;-2.79;25.25;83.8
2018-07-11 17:00:00;91.8;4.9;35.74;-2.92;25.46;83.03
2018-07-11 18:00:00;91.6;5.2;34.95;-2.81;25.22;83.57
2018-07-11 19:00:00;91.2;5.4;34.32;-1.61;23.21;90.88
2018-07-11 20:00:00;87.2;5.6;31.74;0.35;21.04;99.04
2018-07-11 21:00:00;66.3;7.4;29.99;0.2;20.0;99.9
2018-07-11 22:00:00;55.2;9.7;29.95;-0.77;19.85;99.9
2018-07-11 23:00:00;51.5;8.1;29.16;-1.18;19.73;99.9
2018-07-12 00:00:00;47.7;8.3;29.51;-1.62;19.86;99.9
2018-07-12 01:00:00;49.8;9.3;29.28;-1.71;20.0;99.9
2018-07-12 02:00:00;49.2;10.0;28.85;-2.57;20.26;99.9
2018-07-12 03:00:00;45.9;9.4;27.98;-2.19;19.46;99.9
2018-07-12 04:00:00;38.0;9.8;26.28;-1.3;18.9;99.9
2018-07-12 05:00:00;22.2;12.0;26.42;-1.27;19.66;99.9
2018-07-12 06:00:00;20.4;20.6;29.41;-2.93;20.55;99.9
2018-07-12 07:00:00;39.8;11.6;28.38;-3.48;22.13;98.45
2018-07-12 08:00:00;39.1;12.1;29.94;-4.07;23.2;95.01
2018-07-12 09:00:00;48.2;9.1;30.42;-4.68;24.18;90.48
2018-07-12 10:00:00;55.0;8.8;31.61;-5.8;26.47;82.49
2018-07-12 11:00:00;65.1;5.7;33.97;-5.58;27.09;80.46
2018-07-12 12:00:00;76.7;5.2;34.47;-3.19;26.65;82.28
2018-07-12 13:00:00;82.3;4.4;35.26;-4.74;27.67;79.2
2018-07-12 14:00:00;87.4;4.4;36.67;-3.16;27.25;80.17
2018-07-12 15:00:00;92.0;4.7;36.45;-2.87;26.67;81.77
