,date,,,,,,Temp,Hum
17032,2019-03-22T21:00:38,6011.42566667,17783.5303333,10659.3966667,8243.29233333,301.295,11.9,25
17032,2019-03-22T21:30:39,5522.41,16578.0366667,9840.541,7639.952,297.877,11.1,25
17032,2019-03-22T22:00:41,4728.134,14582.7863333,8663.367,6627.488,295.957,11,25
17032,2019-03-22T22:30:42,2672.507,6213.826,4030.44533333,3463.277,294.702,10.7,25.3
17032,2019-03-22T23:00:44,4496.321,13584.272,8714.50633333,6536.25066667,291.883666667,10.0666666667,25.9333333333
17032,2019-03-22T23:30:45,11099.188,36741.8216667,26068.1683333,17772.773,294.625333333,10.6,25.4
17032,2019-03-23T00:00:47,5640.71566667,16189.1533333,11300.5226667,8446.04366667,293.289333333,10,26
17032,2019-03-23T00:30:49,944.549333333,1671.51533333,1220.342,1119.12833333,292.897666667,10,26
17032,2019-03-23T01:00:50,2293.15133333,5585.62333333,3534.43966667,2985.28,295.770333333,10,26
17032,2019-03-23T01:14:46,2001.23,4626.15,3073.55,2628.24,301.57,10,26
17032,2019-03-23T01:30:47,3636.858125,10413.920625,6608.76125,5120.135625,291.65125,9.75,26
17032,2019-03-23T02:00:49,11610.1553333,37608.368,27873.0286667,18525.9446667,290.307666667,9.73333333333,26
17032,2019-03-23T02:30:50,21998.1456667,86135.512,63340.938,45798.5276667,289.977666667,9.26666666667,26
17032,2019-03-23T03:00:51,17684.635,-1,-1,36802.992,292.002333333,9.9,26
17032,2019-03-23T03:30:53,4882.41333333,14999.41,9185.093,6909.97,289.016,9.23333333333,26
17032,2019-03-23T04:00:54,4694.318,14107.802,8651.32233333,6642.83566667,289.295333333,9,26
17032,2019-03-23T04:30:56,4103.88033333,12216.1863333,7509.42533333,5810.44233333,286.703333333,9,26
17032,2019-03-23T05:00:57,5941.69866667,17757.5183333,11585.0726667,8580.50366667,287.990333333,9,26
17032,2019-03-23T05:30:59,4041.87133333,11737.952,7479.669,5757.72633333,291.406333333,9.16666666667,26
17032,2019-03-23T06:00:00,1914.72413793,4822.98482759,3030.34172414,2519.27206897,295.133793103,9,26
17032,2019-03-23T06:30:02,619.596666667,1064.098,787.498666667,716.438333333,291.973666667,9.2,26
17032,2019-03-23T07:00:03,271.865,387.209666667,318.358,302.771333333,299.11,11.5,24.9666666667
17032,2019-03-23T07:30:04,223.578666667,309.802333333,254.055,242.752333333,323.756,15.3,23.1666666667
17032,2019-03-23T08:00:06,405.369,602.036333333,480.951,452.084666667,333.712666667,18.0666666667,21.6666666667
17032,2019-03-23T08:30:07,375.124333333,515.108666667,430.194666667,411.435666667,355.401,19.9,21
17032,2019-03-23T09:00:09,459.819,636.588,578.812333333,550.492,368.965333333,20.2333333333,20.6666666667
17032,2019-03-23T09:30:10,2206.55366667,2542.44166667,3428.51833333,3007.623,378.158666667,21.1333333333,19.9666666667
17032,2019-03-23T10:00:12,4939.45733333,5092.492,5486.06766667,7124.45733333,404.719,27.8,25.3666666667
17032,2019-03-23T10:30:13,12638.4266667,13464.355,10266.7516667,14316.8633333,422.336333333,29.5,27.1666666667
17032,2019-03-23T11:00:15,8267.80566667,13255.0423333,8433.04133333,9787.09433333,422.084333333,28.3,27.7333333333
17032,2019-03-23T11:30:16,4043.82966667,7031.02966667,5513.149,4828.996,433.328666667,27.5666666667,28
17032,2019-03-23T12:00:18,4276.11166667,7309.815,6854.55066667,6149.71033333,418.734333333,26.6,28.4333333333
17032,2019-03-23T12:30:19,8083.898,12296.1446667,14489.1233333,13197.2926667,404.132333333,26,28.8666666667
17032,2019-03-23T13:00:21,11359.2686667,14724.1343333,25130.269,18331.529,408.498,26.1333333333,28.8333333333
17032,2019-03-23T13:30:22,17112.7516667,26210.3663333,44284.6746667,28761.403,413.830666667,26.6,28.5
17032,2019-03-23T14:00:23,35453.7616667,-1,-1,79007.6383333,393.237666667,25.5,29.1
17032,2019-03-23T14:30:25,103123.217667,-1,-1,-1,350.352333333,23.3,30
17032,2019-03-23T15:00:27,148535.545333,-1,-1,-1,339.699333333,22.6666666667,30.3333333333
17032,2019-03-23T15:30:28,244839.202333,-1,-1,-1,338.212666667,22.0666666667,30.9333333333
17032,2019-03-23T16:00:30,-1,-1,-1,-1,339.258333333,21.9,30.6666666667
17032,2019-03-23T16:30:31,-1,-1,-1,-1,335.774666667,20.6,29.2
17032,2019-03-23T17:00:33,98870.2943333,-1,-1,-1,330.92,19.8666666667,27.7
17032,2019-03-23T17:30:34,48634.72,-1,-1,-1,328.810666667,17.6666666667,23.5666666667
17032,2019-03-23T18:00:35,25739.1066667,-1,151389.666667,53888.4223333,326.190666667,16.6,23.9666666667
17032,2019-03-23T18:30:37,6458.45266667,19149.961,11323.589,8948.60233333,317.689666667,15.1,23.3333333333
17032,2019-03-23T19:00:38,1521.04133333,3299.29466667,2132.38466667,1847.50233333,312.515333333,14.3,24.1
17032,2019-03-23T19:30:39,455.106666667,676.440333333,535.96,513.517666667,311.325666667,13.6666666667,24
17032,2019-03-23T20:00:41,1064.604,1686.18733333,1287.574,1233.51466667,309.921,14,24
17032,2019-03-23T20:30:42,1102.20266667,1904.629,1373.84166667,1286.301,305.419,13.2333333333,24
17032,2019-03-23T21:00:44,1358.93166667,2630.54633333,1798.03133333,1649.78333333,305.607,13,24
17032,2019-03-23T21:30:45,1567.498,3245.46233333,2160.109,1921.97933333,303.985,12.7666666667,24.2333333333
17032,2019-03-23T22:00:47,837.565333333,1566.65,1080.86933333,993.507333333,302.018666667,12.2,24.8
17032,2019-03-23T22:30:48,18029.579,-1,-1,-1,307.106,14.1333333333,23.6333333333
17032,2019-03-23T23:00:50,-1,-1,-1,-1,315.726333333,16.9666666667,22.0333333333
17032,2019-03-23T23:30:51,-1,-1,-1,-1,319.183333333,17,22
17032,2019-03-24T00:00:53,-1,-1,-1,-1,315.467666667,15.2666666667,23.1666666667
17032,2019-03-24T00:30:54,2787.38766667,6240.29,4108.74666667,3489.47633333,307.759666667,13.8333333333,23.9666666667
17032,2019-03-24T01:00:56,1486.19766667,2918.68033333,2028.71533333,1822.36866667,305.405333333,13,24
17032,2019-03-24T01:14:45,3080.12,7696.95,4776.19,4017.96,290.84,13,24
17032,2019-03-24T01:30:45,6200.1925,18125.8575,12472.941875,9183.348125,305.61875,13.625,24
17032,2019-03-24T02:00:47,6012.40066667,17827.6543333,14196.9793333,9705.39066667,310.055333333,14.2,23.8
17032,2019-03-24T02:30:48,3024.60333333,8005.08866667,4955.395,4078.63233333,309.345,13.1666666667,24
17032,2019-03-24T03:00:50,2403.26166667,6233.33333333,3734.257,3131.46133333,302.337666667,12.3666666667,24.6333333333
17032,2019-03-24T03:30:51,1884.43433333,4621.01333333,2855.087,2432.87266667,302.026333333,11.9666666667,25
17032,2019-03-24T04:00:53,459.992,717.452666667,558.860333333,525.468666667,303.386666667,11.4666666667,25
17032,2019-03-24T04:30:54,882.163,1487.61533333,1107.013,1037.799,300.207,11.5333333333,25
17032,2019-03-24T05:00:56,1040.732,1963.854,1360.411,1251.252,297.397666667,11,25
17032,2019-03-24T05:30:57,867.673333333,1559.72233333,1102.72566667,1025.683,298.468333333,11,25
17032,2019-03-24T06:00:59,956.714666667,1920.94666667,1293.84033333,1153.81533333,295.045666667,11,25
17032,2019-03-24T06:30:00,893.108275862,1864.76551724,1231.12896552,1069.44827586,299.672758621,11.275862069,25
17032,2019-03-24T07:00:02,503.758,866.845333333,638.868,576.277,311.638666667,13.5,24
17032,2019-03-24T07:30:03,297.623,431.862333333,343.260333333,320.798666667,335.071,17.4333333333,21.9666666667
17032,2019-03-24T08:00:05,622.250666667,966.940333333,785.844,718.994333333,350.191666667,19.6,21
17032,2019-03-24T08:30:06,1402.289,2362.81233333,1935.094,1702.39433333,365,21.8,21.6
17032,2019-03-24T09:00:08,2726.44766667,4072.79866667,4385.424,3700.74533333,378.337,21.5666666667,21
17032,2019-03-24T09:30:09,6007.96033333,5852.969,10445.6896667,8985.35166667,386.497333333,22.8333333333,22.3
17032,2019-03-24T10:00:11,7136.42033333,7560.95066667,9022.09333333,10898.4916667,407.351,28.0666666667,26
17032,2019-03-24T10:30:12,7564.01433333,9004.44333333,7456.28766667,9324.026,416.000666667,29,27.4333333333
17032,2019-03-24T11:00:14,8744.29,12910.1476667,10592.6126667,11435.5026667,409.531666667,27.4666666667,28
17032,2019-03-24T11:30:16,16321.1533333,22254.0773333,31148.255,24242.421,413.225333333,25.8333333333,28.9666666667
17032,2019-03-24T12:00:17,19187.4793333,21235.9593333,41065.3383333,37325.6033333,418.424666667,25.3666666667,29.0333333333
17032,2019-03-24T12:30:18,22779.9676667,25774.0053333,-1,63827.974,414.372333333,24.9666666667,29.3333333333
17032,2019-03-24T13:00:20,34154.7996667,39969.839,-1,117082.899333,403.101666667,24.3333333333,29.7
17032,2019-03-24T13:30:22,33983.2173333,46994.76,164206.540333,80931.2523333,416.851,25.2666666667,29.1333333333
17032,2019-03-24T14:00:23,28609.996,67330.7563333,86451.4253333,61312.0556667,383.574333333,24.3,29.6333333333
17032,2019-03-24T14:30:24,24165.138,102233.713667,86685.3006667,51867.5883333,344.747,21.6333333333,30
17032,2019-03-24T15:00:26,28681.1746667,-1,-1,70508.7706667,333.021,19.4,26.5
17032,2019-03-24T15:30:27,45321.9933333,-1,-1,-1,332.642333333,18.1333333333,23.2
17032,2019-03-24T16:00:29,71018.8793333,-1,-1,-1,328.944333333,17.9333333333,23.8333333333
17032,2019-03-24T16:30:30,78407.3143333,-1,-1,-1,326.183,17.4,23.3333333333
17032,2019-03-24T17:00:32,68805.43,-1,-1,-1,328.042,17.2,22.6666666667
17032,2019-03-24T17:30:33,31956.7446667,-1,-1,81720.2423333,324.873333333,17.4,23.7333333333
17032,2019-03-24T18:00:35,70338.0703333,-1,-1,-1,323.57,15.8333333333,23.3
17032,2019-03-24T18:30:37,36414.003,-1,-1,90283.8883333,321.008666667,14.4666666667,23.9666666667
17032,2019-03-24T19:00:38,4812.96766667,16616.7206667,10033.7286667,6787.91166667,315.995333333,14,24
17032,2019-03-24T19:30:40,488.674666667,688.467,560.694,547.094333333,310.795666667,13.5,24
17032,2019-03-24T20:00:41,613.128333333,881.231666667,702.753,689.983333333,310.800333333,13,24
17032,2019-03-24T20:30:43,2725.04266667,6619.352,4113.39666667,3494.11966667,306.547333333,13,24
17032,2019-03-24T21:00:44,4936.09166667,13834.1763333,8442.735,6656.30566667,306.584,13,24
17032,2019-03-24T21:30:46,3529.04166667,9659.80233333,5959.16133333,4782.255,307.683666667,13,24
17032,2019-03-24T22:00:47,4556.67566667,13115.3073333,8334.41533333,6280.35033333,311.296666667,13,24
17032,2019-03-24T22:30:49,3999.70733333,10405.719,6945.41866667,5517.066,308.736333333,12.8333333333,24.1666666667
17032,2019-03-24T23:00:50,14033.4163333,36887.6063333,29588.6433333,20912.887,310.642666667,13,24
17032,2019-03-24T23:30:52,23224.821,47009.5523333,43493.786,34099.0973333,313.385666667,13.3666666667,24
17032,2019-03-25T00:00:53,12719.8206667,27920.6063333,23604.215,17835.2283333,308.805,13,24
17032,2019-03-25T00:30:55,29082.938,82023.855,69640.3236667,50053.5603333,307.075333333,13.0333333333,24
17032,2019-03-25T01:00:56,43672.218,-1,-1,-1,303.611,12.2666666667,24.7333333333
17032,2019-03-25T01:15:08,49448.39,191900,170566.65,139536.37,297.62,12,25
17032,2019-03-25T01:30:08,54928.61,-1,-1,192475.822667,301.668,12.1333333333,24.8666666667
17032,2019-03-25T02:00:10,51159.567,-1,-1,-1,301.63,12.2333333333,24.7666666667
17032,2019-03-25T02:30:11,8169.28,24445.5686667,23122.7883333,14818.352,302.390333333,11.6666666667,25
17032,2019-03-25T03:00:13,1554.35,3697.21666667,2277.997,1981.58266667,300.732,11.4,25
17032,2019-03-25T03:30:14,2121.39533333,5742.62866667,3427.818,2849.243,299.764333333,11,25
17032,2019-03-25T04:00:16,2306.37833333,6137.22766667,3862.354,3176.00266667,296.517333333,11,25
17032,2019-03-25T04:30:17,510.57,850.982,628.564666667,592.013333333,295.601,10.8333333333,25.1666666667
17032,2019-03-25T05:00:19,309.053666667,443.098,354.791333333,344.339,303.207666667,10.9333333333,25.0666666667
17032,2019-03-25T05:30:20,1194.52533333,2539.029,1750.55333333,1522.59933333,297.726,10.3666666667,25.6333333333
17032,2019-03-25T06:00:22,441.405333333,689.807333333,528.658,503.660333333,298.478,10.0666666667,25.9333333333
17032,2019-03-25T06:30:23,179.813333333,234.015666667,200.59,197.554666667,308.885333333,10.7666666667,25.2666666667
17032,2019-03-25T07:00:25,141.234,187.025333333,157.848,153.362666667,312.799,13.1333333333,24.2333333333
17032,2019-03-25T07:30:26,156.724,216.066333333,174.171666667,164.666333333,333.23,17.1333333333,22.2
17032,2019-03-25T08:00:28,989.685333333,1766.97366667,1308.59333333,1143.64133333,342.032,19.4333333333,21.0666666667
17032,2019-03-25T08:30:29,2569.13466667,4990.32033333,3743.84933333,2993.66266667,355.038333333,20.4666666667,20.5333333333
17032,2019-03-25T09:00:31,4267.19633333,7764.69566667,6836.75233333,5401.40533333,376.22,20.7666666667,20.7333333333
17032,2019-03-25T09:30:32,586.243333333,717.777333333,781.310333333,739.783,393.091333333,21.5666666667,20.6333333333
17032,2019-03-25T10:00:34,582.766666667,703.040666667,615.612,715.801,404.044666667,26.3,25.7333333333
17032,2019-03-25T10:30:35,2731.32833333,3721.16566667,2409.98066667,2894.94,415.775333333,29.2,27.2333333333
17032,2019-03-25T11:00:37,2441.21933333,3909.71933333,2379.844,2801.40833333,424.551666667,27.8666666667,27.8666666667
17032,2019-03-25T11:30:38,471.442333333,693.553333333,550.922333333,536.501666667,406.065333333,25.5,28.9
17032,2019-03-25T12:00:40,1248.46666667,1907.02533333,1754.58933333,1701.45666667,404.151,25.6,29.0333333333
17032,2019-03-25T12:30:41,2246.562,3302.337,3237.594,3227.48866667,411.746333333,26.3333333333,28.6666666667
17032,2019-03-25T13:00:43,4049.187,5735.61033333,7093.375,5827.50733333,416.162666667,25.6,28.9
17032,2019-03-25T13:30:44,8371.01733333,11262.063,15717.8673333,12661.8236667,404.211333333,25.7666666667,28.9666666667
17032,2019-03-25T14:00:46,13801.988,27523.7943333,27852.6286667,22426.6546667,386.804333333,25.6333333333,28.9333333333
17032,2019-03-25T14:30:47,18805.0023333,44327.889,41044.301,28571.1743333,359.765333333,24.4333333333,29.5666666667
17032,2019-03-25T15:00:49,25143.5096667,68271.069,62914.524,43684.3213333,351.829333333,23.6666666667,29.0333333333
17032,2019-03-25T15:30:50,17821.7936667,43645.2486667,44980.6423333,29874.324,344.007666667,21.7333333333,27.6666666667
17032,2019-03-25T16:00:52,21645.6696667,62609.2763333,61601.5596667,41292.2223333,333.391666667,18.7,25.3
17032,2019-03-25T16:30:53,25985.2463333,81465.081,77920.678,54045.6566667,329.519,17.4333333333,23.3
17032,2019-03-25T17:00:55,26440.896,85881.4363333,127344.448667,60061.5273333,325.260333333,16.6666666667,23.9333333333
17032,2019-03-25T17:30:56,13448.3353333,52907.9773333,34948.7693333,22605.2283333,317.244,15.3333333333,23.3333333333
17032,2019-03-25T18:00:58,30382.5446667,-1,-1,67269.8846667,310.473,14.1,23.9
17032,2019-03-25T18:30:59,58624.0513333,-1,-1,-1,312.853333333,14,24
17032,2019-03-25T19:00:01,46262.6248276,-1,-1,-1,307.642758621,13.2413793103,24
17032,2019-03-25T19:30:02,-1,-1,-1,-1,303.195333333,13,24
17032,2019-03-25T20:00:04,39477.5393333,-1,-1,140961.411667,306.035,12.9,24.1
17032,2019-03-25T20:30:05,36281.837,151733.863333,-1,89636.524,303.708333333,12.5333333333,24.4666666667
17032,2019-03-25T21:00:07,37068.1723333,-1,-1,86197.3513333,305.050333333,12,25
17032,2019-03-25T21:30:08,64902.2796667,-1,-1,-1,302.943,12,25
17032,2019-03-25T22:00:10,35763.5756667,-1,-1,-1,298.171666667,12,25
17032,2019-03-25T22:30:11,15471.5376667,41641.7283333,30885.5156667,24685.557,303.942333333,11.8666666667,25
17032,2019-03-25T23:00:13,60143.3076667,-1,-1,-1,306.320666667,11.9333333333,25
17032,2019-03-25T23:30:14,-1,-1,-1,-1,303.466666667,12,25
17032,2019-03-26T00:00:16,-1,-1,-1,-1,303.380333333,12,25
17032,2019-03-26T00:30:17,155349.453667,-1,-1,-1,306.306333333,12,25
17032,2019-03-26T01:00:19,-1,-1,-1,-1,307.907333333,12,25
17032,2019-03-26T01:14:15,69718.19,-1,511899.96,170566.65,291.04,12,25
17032,2019-03-26T01:30:16,39840.051875,-1,-1,79721.505625,306.94375,12,25
17032,2019-03-26T02:00:18,17990.064,84226.689,44521.2576667,27503.641,308.902,12,25
17032,2019-03-26T02:30:19,19141.685,87655.5813333,50306.237,30707.6566667,310.196,12.4,24.6
17032,2019-03-26T03:00:21,66158.8096667,-1,-1,-1,307.234333333,12,25
17032,2019-03-26T03:30:22,75119.1696667,-1,-1,-1,303.539666667,11.5,25
17032,2019-03-26T04:00:24,38332.692,-1,-1,83491.7806667,301.041666667,11,25
17032,2019-03-26T04:30:25,-1,-1,-1,-1,294.617,11,25
17032,2019-03-26T05:00:27,-1,-1,-1,-1,292.185,10.4333333333,25.5666666667
17032,2019-03-26T05:30:28,45266.508667,-1,-1,176100.724333,291.048667,10,26
17032,2019-03-26T06:00:30,12613.6136667,82823.7716667,35705.3303333,20606.5513333,289.613,9.9,26
17032,2019-03-26T06:30:31,10445.7903333,55639.3816667,26877.0713333,16178.5903333,296.028,10.3,25.7
17032,2019-03-26T07:00:33,6437.09366667,31178.3233333,15888.1293333,9586.01033333,300.839,11.5666666667,24.8333333333
17032,2019-03-26T07:30:34,2532.26866667,8147.73133333,4201.93666667,3066.45466667,312.842666667,15.6,23.0333333333
17032,2019-03-26T08:00:36,6516.029,24097.6253333,12558.7923333,8441.57133333,328.145666667,17,22
17032,2019-03-26T08:30:37,13807.517,58257.596,30933.7943333,18855.0303333,337.17,18.1,21.8666666667
17032,2019-03-26T09:00:39,9679.38566667,38510.199,21905.071,14335.9116667,349.879333333,19.4,21.0666666667
17032,2019-03-26T09:30:40,16235.6276667,30288.2063333,44467.6286667,25671.4713333,373.944666667,20.3,20.7
17032,2019-03-26T10:00:42,27646.0153333,47248.109,30621.5946667,45000.9403333,390.278,24.5333333333,23.5666666667
17032,2019-03-26T10:30:43,47598.8943333,62803.2853333,-1,-1,405.026666667,27.4333333333,28.1
17032,2019-03-26T11:00:45,28209.6073333,65719.4706667,45238.7873333,48785.8073333,391.08,25.4333333333,28.6
17032,2019-03-26T11:30:46,3861.49466667,10547.2446667,5771.24866667,4935.623,373.011666667,23.0333333333,28.1333333333
17032,2019-03-26T12:00:48,3803.54233333,9388.62633333,6086.34,5248.93433333,370.407333333,21.2,25.7
17032,2019-03-26T12:30:49,7626.00866667,20479.141,15796.22,12693.7623333,353.048333333,17.7,22.8666666667
17032,2019-03-26T13:00:51,26708.1763333,96631.236,-1,59397.0466667,352.800666667,16.9666666667,22.4666666667
17032,2019-03-26T13:30:52,22357.9893333,79180.559,84511.667,46419.816,355.719,17.2333333333,22.3
17032,2019-03-26T14:00:54,41699.7953333,-1,-1,-1,333.511333333,15.6666666667,22.8333333333
17032,2019-03-26T14:30:55,-1,-1,-1,-1,313.494666667,15,23
17032,2019-03-26T15:00:57,-1,-1,-1,-1,310.433,15,23
17032,2019-03-26T15:30:58,-1,-1,-1,-1,312.304666667,15,23
17032,2019-03-26T16:00:00,-1,-1,-1,-1,312.39862069,14.7586206897,23.2413793103
17032,2019-03-26T16:30:01,135596.125667,-1,-1,-1,310.613666667,14.4,23.6
17032,2019-03-26T17:00:03,-1,-1,-1,-1,310.804,14,24
17032,2019-03-26T17:30:04,90682.6923333,-1,-1,-1,308.452666667,13.6333333333,24
17032,2019-03-26T18:00:06,18579.702,-1,-1,39262.331,304.244333333,12.6,24.4
17032,2019-03-26T18:30:07,15898.8393333,-1,50073.995,29018.681,300.788,11.8666666667,25
17032,2019-03-26T19:00:09,11729.105,-1,-1,26554.43,298.526333333,11.0666666667,25
17032,2019-03-26T19:30:10,7593.70633333,37060.5876667,17244.4456667,11970.1163333,293.867,11.2666666667,25
17032,2019-03-26T20:00:12,-1,-1,-1,-1,298.295333333,11.5,25
17032,2019-03-26T20:30:13,-1,-1,-1,-1,300.238666667,11,25
17032,2019-03-26T21:00:15,54064.111,-1,-1,-1,300.504,11,25
17032,2019-03-26T21:30:16,57857.844,-1,-1,-1,300.863,11,25
17032,2019-03-26T22:00:18,73733.284,-1,-1,-1,299.938333333,11,25
17032,2019-03-26T22:30:19,27802.084,138083.050667,63233.8603333,48437.852,296.637333333,10.2,25.8
17032,2019-03-26T23:00:21,10505.4556667,24531.4343333,17406.5756667,13718.8813333,290.273,10,26
17032,2019-03-26T23:30:22,23920.4313333,58757.844,43767.5883333,35435.5896667,289.481,9.16666666667,26
17032,2019-03-27T00:00:24,87798.88,-1,-1,-1,290.302666667,9,26
17032,2019-03-27T00:30:25,69239.2493333,-1,-1,-1,287.963,9,26
17032,2019-03-27T01:00:27,21951.0826667,65210.4403333,46122.2966667,36154.2943333,290.057333333,8.96666666667,26.0333333333
17032,2019-03-27T01:14:03,20110.53,51100,34033.33,25500,290.05,9,26
17032,2019-03-27T01:30:03,31214.28125,138453.790625,79301.62375,56917.386875,293.51125,9,26
17032,2019-03-27T02:00:04,31055.587,193781.443,84600.6563333,55896.1426667,290.685666667,8.16666666667,26.8333333333
17032,2019-03-27T02:30:06,29461.6103333,159649.332667,76102.801,49075.758,284.935666667,8,27
17032,2019-03-27T03:00:07,14628.6043333,47059.3573333,30542.027,22375.304,284.925333333,7.6,27
17032,2019-03-27T03:30:09,6755.08233333,19089.9233333,12316.04,9354.22166667,285.680666667,7,27
17032,2019-03-27T04:00:10,4703.02633333,12483.2463333,7828.40533333,6233.80433333,280.589,7,27
17032,2019-03-27T04:30:12,3941.209,10219.0263333,6492.006,5233.39866667,286.561666667,7,27
17032,2019-03-27T05:00:13,2366.62866667,5997.36866667,3645.72766667,3032.45566667,282.216,7,27
17032,2019-03-27T05:30:15,1112.396,2429.24866667,1524.75,1346.72833333,281.014,7,27
17032,2019-03-27T06:00:16,702.457666667,1330.864,903.091333333,810.856666667,281.747666667,6.86666666667,27.1333333333
17032,2019-03-27T06:30:18,367.186666667,546.537666667,429.632666667,405.881,287.754333333,7.53333333333,26.9
17032,2019-03-27T07:00:20,268.806,380.764666667,312.033333333,294.048,297.266333333,10.6333333333,25.4
17032,2019-03-27T07:30:21,214.105666667,285.409,238.059666667,226.164666667,324.823666667,15.2333333333,23.2
17032,2019-03-27T08:00:23,323.390333333,445.006,366.399333333,353.109666667,330.599666667,16.4,22.6
17032,2019-03-27T08:30:24,1015.48566667,1958.748,1412.845,1188.12933333,332.753333333,17.5666666667,21.8333333333
17032,2019-03-27T09:00:26,5767.803,11140.1096667,9571.19433333,7531.081,351.757,18.7333333333,21.2666666667
17032,2019-03-27T09:30:27,9943.95833333,12342.965,18943.5736667,14680.1716667,365.251,19.0666666667,21
17032,2019-03-27T10:00:29,10241.687,13787.1056667,12489.4763333,15458.369,385.472,21.4333333333,22.6666666667
17032,2019-03-27T10:30:30,12012.5906667,20352.094,15926.4016667,15766.102,385.679,23.4333333333,24.9333333333
17032,2019-03-27T11:00:32,12905.1923333,26366.3333333,21158.9393333,17066.615,385.994,22.1666666667,23.7666666667
17032,2019-03-27T11:30:33,2466.95433333,5075.07466667,3598.58566667,3175.158,368.135333333,20.4333333333,22.1333333333
17032,2019-03-27T12:00:35,4387.38866667,9360.69266667,7398.35033333,6202.123,364.105666667,19.4333333333,21.3333333333
17032,2019-03-27T12:30:36,6690.63833333,14018.767,12571.023,10908.8986667,369.601333333,19.4,21.3666666667
17032,2019-03-27T13:00:38,8863.225,15893.929,18430.666,14168.887,371.885333333,18.6333333333,21.8666666667
17032,2019-03-27T13:30:39,11395.4833333,24307.3276667,24092.4493333,18177.7716667,356.906333333,17.3333333333,22
17032,2019-03-27T14:00:41,16809.7323333,57532.938,39787.5863333,29799.4096667,333.392333333,16.1333333333,22.7333333333
17032,2019-03-27T14:30:42,14052.529,51306.8946667,34597.9006667,24068.9463333,314.792333333,14.6666666667,23.3333333333
17032,2019-03-27T15:00:44,17129.1426667,67734.0793333,45909.1083333,31210.4893333,312.055333333,13.9333333333,23.9333333333
17032,2019-03-27T15:30:45,36116.7643333,-1,-1,85942.899,306.741333333,13.0333333333,24
17032,2019-03-27T16:00:47,73566.4923333,-1,-1,-1,305.855,13,24
17032,2019-03-27T16:30:48,87746.0766667,-1,-1,-1,304.053333333,13,24
17032,2019-03-27T17:00:50,20052.8226667,-1,139344.096667,41258.7816667,305.357333333,12.8333333333,24.1666666667
17032,2019-03-27T17:30:51,13654.991,60208.362,44607.489,26853.0083333,302.616333333,12.0666666667,24.9333333333
17032,2019-03-27T18:00:53,9461.89033333,46964.6336667,24087.61,15815.361,300.555666667,12,25
17032,2019-03-27T18:30:54,42918.2446667,-1,-1,-1,299.998,11.2666666667,25
17032,2019-03-27T19:00:56,60365.2686667,-1,-1,-1,295.699333333,11,25
17032,2019-03-27T19:30:57,7863.04133333,28455.3303333,16776.51,12373.209,295.206666667,10.2666666667,25.7333333333
17032,2019-03-27T20:00:59,3913.62466667,11640.4426667,6413.66766667,5324.554,294.823,10,26
17032,2019-03-27T20:30:00,4431.65827586,12772.7586207,7066.91689655,6004.71724138,292.252758621,9.93103448276,26
17032,2019-03-27T21:00:02,10816.641,45190.3226667,28366.841,19380.8266667,290.973,9.56666666667,26
17032,2019-03-27T21:30:03,33122.61,-1,-1,-1,291.389333333,9.36666666667,26
17032,2019-03-27T22:00:05,-1,-1,-1,-1,289.278,9.4,26
17032,2019-03-27T22:30:06,37587.3383333,-1,-1,-1,293.293,9.03333333333,26
17032,2019-03-27T23:00:08,23490.902,-1,110818.759667,50718.3096667,293.835,9,26
17032,2019-03-27T23:30:09,30951.5106667,-1,-1,62206.177,289.641,9,26
17032,2019-03-28T00:00:11,36993.1056667,-1,-1,89314.404,287.151,9,26
17032,2019-03-28T00:30:13,15181.7826667,-1,48278.022,28557.3733333,287.100666667,8.7,26.3
17032,2019-03-28T01:00:14,2008.95966667,5621.72033333,3192.65833333,2628.70633333,286.917,8,27
17032,2019-03-28T01:13:51,493.97,829.22,611.11,552.78,287.88,8,27
17032,2019-03-28T01:30:51,3416.33764706,10726.5405882,6386.75588235,4906.76058824,286.697647059,8,27
17032,2019-03-28T02:00:53,18488.217,-1,56863.5646667,31317.4666667,291.157,8.03333333333,26.9666666667
17032,2019-03-28T02:30:54,85369.7756667,-1,-1,-1,286.900333333,8.93333333333,26.0666666667
17032,2019-03-28T03:00:56,277364.348333,-1,-1,-1,289.677333333,8.7,26.3
17032,2019-03-28T03:30:57,316636.780667,-1,-1,-1,287.414,8.56666666667,26.4333333333
17032,2019-03-28T04:00:59,-1,-1,-1,-1,287.399,9,26
17032,2019-03-28T04:30:00,144631.595862,-1,-1,-1,287.695517241,8,27
17032,2019-03-28T05:00:02,56653.284,-1,-1,-1,288.334333333,8,27
17032,2019-03-28T05:30:03,5283.075,18748.315,14865.539,9388.84466667,286.949333333,7.73333333333,27
17032,2019-03-28T06:00:05,548.523666667,872.673,675.317,627.642,285.992666667,7.26666666667,27
17032,2019-03-28T06:30:06,732.202666667,1321.67666667,953.471333333,860.465,287.477,8.7,26.4333333333
17032,2019-03-28T07:00:08,304.464,436.197,355.787666667,334.249666667,302.302333333,12,24.7666666667
17032,2019-03-28T07:30:09,906.054666667,1647.95933333,1179.49666667,1016.48833333,318.779333333,16.2666666667,22.6
17032,2019-03-28T08:00:11,1995.10433333,4340.02666667,3000.037,2442.96166667,331.149666667,17.6666666667,22
