date;ref_o3;ref_no2;o3;no2;temp;humidity
2018-07-06 09:00:00;33.0;20.0;9.59;-3.13;27.6;97.53
2018-07-06 10:00:00;53.0;14.0;11.12;-3.98;29.54;84.92
2018-07-06 11:00:00;75.0;13.0;14.11;-3.84;30.85;63.64
2018-07-06 12:00:00;101.0;11.0;18.16;-4.45;31.53;51.98
2018-07-06 13:00:00;124.0;9.0;21.09;-2.8;31.89;49.55
2018-07-06 14:00:00;141.0;9.0;21.69;-3.85;33.08;44.75
2018-07-06 15:00:00;156.0;8.0;22.85;-3.77;33.48;40.64
2018-07-06 16:00:00;161.0;8.0;26.61;-2.13;31.99;42.4
2018-07-06 17:00:00;168.0;9.0;27.07;-2.12;31.01;44.84
2018-07-06 18:00:00;164.0;10.0;29.35;-0.32;29.9;51.99
2018-07-06 19:00:00;170.0;15.0;27.04;1.53;26.59;78.87
2018-07-06 20:00:00;122.0;19.0;22.67;1.71;24.59;94.3
2018-07-06 21:00:00;92.0;26.0;19.09;2.07;23.17;99.01
2018-07-06 22:00:00;64.0;26.0;15.66;2.96;21.26;99.9
2018-07-06 23:00:00;36.0;29.0;14.02;3.62;20.29;99.9
2018-07-07 00:00:00;17.0;36.0;13.31;1.95;20.51;99.9
2018-07-07 01:00:00;17.0;36.0;11.01;1.1;20.11;99.9
2018-07-07 02:00:00;17.0;28.0;9.82;1.24;19.4;99.9
2018-07-07 03:00:00;13.0;25.0;9.81;0.7;19.04;99.9
2018-07-07 04:00:00;12.0;23.0;8.64;0.29;18.82;99.9
2018-07-07 05:00:00;14.0;22.0;8.2;-0.33;19.81;99.9
2018-07-07 06:00:00;13.0;22.0;9.1;-2.9;24.24;99.71
2018-07-07 07:00:00;37.0;16.0;10.28;-5.47;27.05;95.14
2018-07-07 08:00:00;66.0;13.0;13.19;-4.05;27.45;83.16
2018-07-07 09:00:00;87.0;11.0;14.25;-4.44;29.54;60.78
2018-07-07 10:00:00;98.0;11.0;15.39;-5.56;32.04;48.12
2018-07-07 11:00:00;122.0;7.0;19.38;-3.91;32.01;46.92
2018-07-07 12:00:00;139.0;8.0;21.87;-3.82;32.49;43.72
2018-07-07 13:00:00;155.0;9.0;24.2;-3.55;32.46;42.27
2018-07-07 14:00:00;165.0;8.0;24.23;-3.64;33.16;39.96
2018-07-07 15:00:00;170.0;7.0;23.26;-4.64;35.34;33.86
2018-07-07 16:00:00;171.0;7.0;24.4;-3.5;35.32;34.21
2018-07-07 17:00:00;165.0;6.0;25.14;-3.06;34.34;36.62
2018-07-07 18:00:00;164.0;5.0;23.8;-0.56;32.79;40.89
2018-07-07 19:00:00;139.0;8.0;23.16;0.95;30.24;51.41
2018-07-07 20:00:00;116.0;14.0;21.62;2.34;26.5;81.96
2018-07-07 21:00:00;84.0;15.0;18.5;2.14;24.51;99.48
2018-07-07 22:00:00;69.0;12.0;15.49;0.92;22.9;99.9
2018-07-07 23:00:00;54.0;13.0;14.31;0.66;21.34;99.9
2018-07-08 00:00:00;44.0;13.0;14.55;0.42;20.7;99.9
2018-07-08 01:00:00;40.0;18.0;13.46;-0.14;19.94;99.9
2018-07-08 02:00:00;43.0;13.0;11.68;-0.17;19.26;99.9
2018-07-08 03:00:00;40.0;10.0;10.46;-0.44;18.55;99.9
2018-07-08 04:00:00;34.0;9.0;10.49;-0.45;17.99;99.9
2018-07-08 05:00:00;29.0;10.0;10.39;-1.84;19.45;99.9
2018-07-08 06:00:00;36.0;13.0;10.3;-1.24;21.63;99.9
2018-07-08 07:00:00;41.0;22.0;10.51;-1.97;23.08;99.9
2018-07-08 08:00:00;56.0;15.0;10.51;-3.62;25.08;99.22
2018-07-08 09:00:00;64.0;13.0;13.28;-3.45;26.64;94.02
2018-07-08 10:00:00;89.0;10.0;15.4;-4.78;28.93;74.92
2018-07-08 11:00:00;113.0;9.0;17.32;-4.39;30.9;56.98
2018-07-08 12:00:00;133.0;9.0;20.52;-3.77;31.05;55.17
2018-07-08 13:00:00;144.0;9.0;23.0;-2.74;31.07;54.18
2018-07-08 14:00:00;152.0;8.0;23.25;-3.6;32.41;48.84
2018-07-08 15:00:00;161.0;7.0;24.35;-3.81;32.68;46.21
2018-07-08 16:00:00;168.0;6.0;25.84;-3.14;32.68;44.73
2018-07-08 17:00:00;173.0;7.0;26.88;-2.42;32.28;44.55
2018-07-08 18:00:00;172.0;9.0;26.92;-1.49;31.13;45.45
2018-07-08 19:00:00;164.0;10.0;26.39;-0.57;29.54;50.37
2018-07-08 20:00:00;145.0;16.0;25.91;2.39;27.06;76.11
2018-07-08 21:00:00;118.0;18.0;21.3;3.53;24.27;98.49
2018-07-08 22:00:00;84.0;23.0;17.16;2.71;22.45;99.9
2018-07-08 23:00:00;51.0;30.0;15.52;3.43;21.52;99.9
2018-07-09 00:00:00;29.0;36.0;14.96;-0.31;22.97;99.3
2018-07-09 01:00:00;63.0;27.0;14.59;-2.51;22.98;87.65
2018-07-09 02:00:00;88.0;16.0;16.67;-2.15;22.07;93.39
2018-07-09 03:00:00;96.0;10.0;16.88;-0.89;21.0;99.87
2018-07-09 04:00:00;84.0;11.0;16.27;-0.49;20.28;99.9
2018-07-09 05:00:00;77.0;17.0;16.27;0.11;20.45;99.9
2018-07-09 06:00:00;76.0;19.0;16.05;-0.46;21.64;99.9
2018-07-09 07:00:00;73.0;24.0;15.69;-1.07;23.25;99.62
2018-07-09 08:00:00;75.0;26.0;15.63;-2.23;24.9;95.12
2018-07-09 09:00:00;94.0;15.0;15.6;-3.41;26.74;76.39
2018-07-09 10:00:00;106.0;11.0;15.51;-4.35;28.71;55.15
2018-07-09 11:00:00;114.0;9.0;16.33;-4.8;30.95;45.46
2018-07-09 12:00:00;127.0;8.0;18.99;-4.99;31.56;42.56
2018-07-09 13:00:00;138.0;8.0;22.21;-2.88;31.84;43.02
2018-07-09 14:00:00;143.0;13.0;22.5;-2.4;32.6;39.39
2018-07-09 15:00:00;146.0;15.0;23.04;-2.76;33.29;37.66
2018-07-09 16:00:00;155.0;11.0;22.67;-3.86;34.44;35.35
2018-07-09 17:00:00;161.0;5.0;24.9;-3.08;32.6;38.19
2018-07-09 18:00:00;157.0;7.0;26.3;-0.51;30.74;42.88
2018-07-09 19:00:00;147.0;12.0;24.51;1.01;29.38;47.66
2018-07-09 20:00:00;127.0;22.0;22.16;2.19;27.03;56.07
2018-07-09 21:00:00;100.0;29.0;20.51;3.27;25.36;67.81
2018-07-09 22:00:00;75.0;37.0;17.96;4.32;23.51;92.23
2018-07-09 23:00:00;45.0;46.0;16.5;2.89;21.72;99.9
2018-07-10 00:00:00;42.0;33.0;14.41;1.87;20.94;99.9
2018-07-10 01:00:00;39.0;19.0;13.39;0.58;20.86;99.9
2018-07-10 02:00:00;48.0;12.0;12.27;-0.02;20.36;99.9
2018-07-10 03:00:00;47.0;10.0;11.81;-0.15;19.83;99.9
2018-07-10 04:00:00;39.0;12.0;11.25;0.82;20.08;99.9
2018-07-10 05:00:00;28.0;32.0;11.34;1.53;20.95;99.9
2018-07-10 06:00:00;17.0;42.0;11.13;-0.71;23.39;99.65
2018-07-10 07:00:00;38.0;38.0;11.37;-1.44;25.09;95.92
2018-07-10 08:00:00;58.0;26.0;12.85;-1.59;25.55;92.64
2018-07-10 09:00:00;68.0;25.0;14.71;-2.53;26.8;81.06
2018-07-10 10:00:00;86.0;18.0;16.11;-3.81;29.23;61.28
2018-07-10 11:00:00;106.0;16.0;19.61;-2.76;30.11;57.67
2018-07-10 12:00:00;120.0;20.0;22.33;-1.85;30.26;55.98
2018-07-10 13:00:00;137.0;16.0;22.99;-2.99;30.99;51.83
2018-07-10 14:00:00;156.0;9.0;24.59;-3.32;31.53;50.33
2018-07-10 15:00:00;161.0;9.0;24.97;-2.39;32.26;47.67
2018-07-10 16:00:00;163.0;8.0;24.24;-2.93;32.96;46.21
2018-07-10 17:00:00;164.0;10.0;24.74;-1.98;32.57;48.27
2018-07-10 18:00:00;158.0;8.0;23.94;-2.8;32.75;47.47
2018-07-10 19:00:00;157.0;6.0;21.08;-1.71;29.9;50.71
2018-07-10 20:00:00;120.0;7.0;19.7;-0.44;26.51;56.85
2018-07-10 21:00:00;96.0;9.0;20.05;-0.07;25.0;65.67
2018-07-10 22:00:00;97.0;7.0;18.98;1.57;23.46;88.79
2018-07-10 23:00:00;79.0;10.0;23.6;1.04;23.16;99.36
2018-07-11 00:00:00;109.0;13.0;22.55;0.92;22.43;99.9
2018-07-11 01:00:00;111.0;12.0;19.33;0.91;22.27;99.9
2018-07-11 02:00:00;90.0;11.0;18.11;-0.05;21.96;99.9
2018-07-11 03:00:00;92.0;9.0;18.92;-1.01;21.21;99.9
2018-07-11 04:00:00;105.0;6.0;18.04;-1.99;20.91;99.9
2018-07-11 05:00:00;99.0;7.0;17.69;-1.41;20.65;99.9
2018-07-11 06:00:00;94.0;12.0;17.66;-0.98;20.44;99.9
2018-07-11 07:00:00;88.0;15.0;17.89;-0.7;20.46;99.9
2018-07-11 08:00:00;85.0;18.0;18.92;-0.27;19.61;99.9
2018-07-11 09:00:00;91.0;13.0;18.36;1.4;19.24;99.9
2018-07-11 10:00:00;76.0;20.0;17.6;0.56;19.41;99.9
2018-07-11 11:00:00;74.0;22.0;17.11;-0.35;20.04;99.9
2018-07-11 12:00:00;80.0;19.0;16.31;-1.88;20.76;99.9
2018-07-11 13:00:00;81.0;15.0;15.75;-1.65;22.18;99.9
2018-07-11 14:00:00;88.0;13.0;14.96;-3.56;24.33;99.9
2018-07-11 15:00:00;100.0;11.0;16.03;-2.67;25.45;99.9
2018-07-11 16:00:00;103.0;11.0;17.92;-1.77;25.6;99.9
2018-07-11 17:00:00;106.0;13.0;19.16;-0.66;25.09;99.9
2018-07-11 18:00:00;106.0;13.0;19.45;-0.09;24.2;99.9
2018-07-11 19:00:00;100.0;17.0;19.46;0.88;23.2;99.9
2018-07-11 20:00:00;92.0;20.0;18.02;0.79;22.52;99.9
2018-07-11 21:00:00;82.0;20.0;17.86;0.7;22.14;99.9
2018-07-11 22:00:00;74.0;21.0;16.38;1.01;21.57;99.9
2018-07-11 23:00:00;68.0;21.0;15.48;0.41;21.09;99.9
2018-07-12 00:00:00;62.0;23.0;14.72;-0.71;20.98;99.9
2018-07-12 01:00:00;68.0;15.0;14.02;-0.68;20.9;99.9
2018-07-12 02:00:00;68.0;12.0;12.62;-0.19;20.63;99.9
2018-07-12 03:00:00;55.0;14.0;12.05;-0.51;20.2;99.9
2018-07-12 04:00:00;50.0;14.0;10.84;0.22;19.6;99.9
2018-07-12 05:00:00;33.0;19.0;10.91;0.51;19.6;99.9
2018-07-12 06:00:00;26.0;28.0;10.49;0.29;20.19;99.9
2018-07-12 07:00:00;25.0;31.0;9.73;-0.79;21.26;99.9
2018-07-12 08:00:00;34.0;25.0;12.87;-1.21;22.93;99.9
2018-07-12 09:00:00;67.0;20.0;14.74;-1.4;24.15;99.9
2018-07-12 10:00:00;80.0;19.0;15.59;-2.94;25.97;99.75
2018-07-12 11:00:00;93.0;13.0;18.14;-3.44;27.56;97.33
2018-07-12 12:00:00;109.0;10.0;19.88;-2.92;27.78;97.38
2018-07-12 13:00:00;116.0;10.0;20.89;-1.68;27.48;97.15
2018-07-12 14:00:00;122.0;11.0;20.86;-1.42;28.0;95.22
2018-07-12 15:00:00;120.0;12.0;19.43;-2.17;29.73;79.71
2018-07-12 16:00:00;129.0;9.0;20.03;-2.06;30.0;69.72
2018-07-12 17:00:00;130.0;8.0;20.97;-1.57;29.74;70.6
2018-07-12 18:00:00;127.0;8.0;20.81;0.4;27.7;88.61
2018-07-12 19:00:00;103.0;13.0;19.28;2.27;25.69;99.49
2018-07-12 20:00:00;71.0;26.0;17.33;3.0;23.3;99.9
2018-07-12 21:00:00;56.0;27.0;15.34;2.8;21.89;99.9
2018-07-12 22:00:00;27.0;37.0;13.39;2.28;21.25;99.9
2018-07-12 23:00:00;32.0;30.0;12.89;0.34;20.64;99.9
2018-07-13 00:00:00;41.0;19.0;12.52;0.46;20.13;99.9
2018-07-13 01:00:00;35.0;17.0;11.87;-0.96;19.48;99.9
2018-07-13 02:00:00;34.0;17.0;11.52;-0.86;18.8;99.9
2018-07-13 03:00:00;44.0;10.0;11.14;0.35;18.1;99.9
2018-07-13 04:00:00;35.0;12.0;11.03;0.88;17.54;99.9
2018-07-13 05:00:00;22.0;20.0;11.39;0.87;18.61;99.9
2018-07-13 06:00:00;28.0;26.0;10.56;-1.62;21.93;99.9
2018-07-13 07:00:00;47.0;17.0;10.1;-2.53;25.4;98.86
2018-07-13 08:00:00;51.0;14.0;11.58;-2.72;27.61;95.72
2018-07-13 09:00:00;62.0;24.0;15.65;-2.66;28.52;93.4
2018-07-13 10:00:00;98.0;15.0;18.47;-2.61;29.33;86.38
2018-07-13 11:00:00;120.0;9.0;19.91;-3.07;30.36;67.89
2018-07-13 12:00:00;131.0;8.0;22.08;-1.54;30.28;64.61
2018-07-13 13:00:00;143.0;8.0;22.27;-3.71;32.06;57.23
2018-07-13 14:00:00;145.0;9.0;23.32;-2.14;32.49;53.0
2018-07-13 15:00:00;156.0;12.0;23.88;-2.74;33.2;50.81
2018-07-13 16:00:00;161.0;10.0;24.52;-2.06;33.21;50.86
2018-07-13 17:00:00;159.0;13.0;25.08;-2.01;32.07;54.02
2018-07-13 18:00:00;157.0;8.0;26.55;-0.49;30.89;59.14
2018-07-13 19:00:00;154.0;12.0;26.63;0.25;29.33;71.46
2018-07-13 20:00:00;143.0;15.0;25.73;2.37;27.81;92.18
2018-07-13 21:00:00;120.0;25.0;22.53;2.66;26.51;99.22
2018-07-13 22:00:00;99.0;32.0;18.34;3.47;23.9;99.9
2018-07-13 23:00:00;54.0;34.0;17.29;4.14;21.87;99.9
2018-07-14 00:00:00;36.0;38.0;13.28;0.67;21.24;99.9
2018-07-14 01:00:00;43.0;23.0;12.04;0.64;20.27;99.9
2018-07-14 02:00:00;33.0;16.0;10.75;0.57;19.27;99.9
2018-07-14 03:00:00;24.0;18.0;10.02;-0.48;18.24;99.9
2018-07-14 04:00:00;24.0;14.0;9.97;0.19;17.84;99.9
2018-07-14 05:00:00;22.0;12.0;9.3;0.51;18.71;99.9
2018-07-14 06:00:00;17.0;18.0;8.87;-1.52;22.89;99.9
2018-07-14 07:00:00;25.0;19.0;7.65;-2.76;27.06;98.43
2018-07-14 08:00:00;35.0;25.0;9.32;-3.83;29.39;90.15
2018-07-14 09:00:00;50.0;22.0;15.47;-2.29;28.84;85.72
2018-07-14 10:00:00;89.0;27.0;19.86;-2.5;29.78;81.35
2018-07-14 11:00:00;117.0;15.0;21.86;-2.31;31.3;75.85
2018-07-14 12:00:00;123.0;19.0;24.85;-3.01;31.68;66.29
2018-07-14 13:00:00;154.0;13.0;25.59;-3.03;31.8;62.5
2018-07-14 14:00:00;163.0;8.0;23.96;-3.96;33.25;53.21
2018-07-14 15:00:00;164.0;7.0;22.83;-4.58;34.41;44.85
2018-07-14 16:00:00;161.0;5.0;24.99;-3.76;33.81;46.25
2018-07-14 17:00:00;158.0;5.0;29.0;-0.47;31.02;57.8
2018-07-14 18:00:00;140.0;12.0;27.81;0.87;28.99;85.04
2018-07-14 19:00:00;125.0;12.0;23.78;0.44;26.77;96.57
2018-07-14 20:00:00;116.0;9.0;20.16;0.99;24.89;99.31
2018-07-14 21:00:00;95.0;9.0;19.19;0.99;24.38;99.9
2018-07-14 22:00:00;78.0;15.0;18.37;0.73;24.04;99.9
2018-07-14 23:00:00;75.0;12.0;15.54;0.43;23.57;99.9
2018-07-15 00:00:00;64.0;12.0;14.7;0.11;22.95;99.9
2018-07-15 01:00:00;60.0;10.0;14.34;-0.14;22.44;99.9
2018-07-15 02:00:00;53.0;11.0;13.01;-0.27;21.33;99.9
2018-07-15 03:00:00;49.0;11.0;11.99;-0.84;20.41;99.9
2018-07-15 04:00:00;40.0;8.0;10.45;0.05;19.62;99.9
2018-07-15 05:00:00;26.0;11.0;10.19;-1.1;20.1;99.9
2018-07-15 06:00:00;26.0;13.0;9.89;-1.66;22.28;99.9
2018-07-15 07:00:00;34.0;12.0;9.24;-3.23;25.7;99.26
2018-07-15 08:00:00;50.0;12.0;10.73;-4.75;28.16;86.31
2018-07-15 09:00:00;82.0;12.0;13.33;-5.33;30.09;65.1
2018-07-15 10:00:00;97.0;10.0;17.66;-4.35;31.19;57.4
2018-07-15 11:00:00;118.0;9.0;20.35;-3.47;31.34;57.57
2018-07-15 12:00:00;131.0;8.0;21.4;-4.4;32.43;52.88
2018-07-15 13:00:00;146.0;6.0;20.83;-4.64;33.25;46.01
2018-07-15 14:00:00;150.0;4.0;23.14;-3.9;34.44;43.37
2018-07-15 15:00:00;160.0;5.0;24.16;-4.24;35.79;40.72
2018-07-15 16:00:00;165.0;6.0;26.16;-3.26;35.68;41.81
2018-07-15 17:00:00;171.0;6.0;28.1;-2.33;33.45;46.92
2018-07-15 18:00:00;172.0;5.0;28.14;-0.07;31.56;53.76
2018-07-15 19:00:00;164.0;6.0;26.88;-0.12;29.27;62.6
2018-07-15 20:00:00;138.0;10.0;26.68;1.93;27.91;86.27
2018-07-15 21:00:00;128.0;19.0;21.61;2.44;26.82;99.03
2018-07-15 22:00:00;101.0;17.0;18.65;3.43;25.13;99.9
2018-07-15 23:00:00;71.0;22.0;16.52;2.36;23.25;99.9
2018-07-16 00:00:00;42.0;27.0;15.48;2.01;22.7;99.9
2018-07-16 01:00:00;39.0;27.0;15.06;2.35;23.09;99.9
2018-07-16 02:00:00;35.0;25.0;16.93;-0.44;22.58;99.9
2018-07-16 03:00:00;72.0;9.0;18.13;-1.58;22.3;99.9
2018-07-16 04:00:00;105.0;7.0;19.75;-1.17;21.17;99.9
2018-07-16 05:00:00;116.0;7.0;18.16;-0.78;20.86;99.9
2018-07-16 06:00:00;96.0;12.0;16.74;-1.62;22.02;99.9
2018-07-16 07:00:00;90.0;12.0;15.12;-2.07;23.97;99.9
2018-07-16 08:00:00;84.0;16.0;14.56;-1.82;25.63;99.9
2018-07-16 09:00:00;82.0;20.0;16.29;-1.16;26.48;98.02
2018-07-16 10:00:00;95.0;20.0;17.3;-3.02;28.3;81.37
2018-07-16 11:00:00;113.0;15.0;19.77;-3.34;28.62;72.82
2018-07-16 12:00:00;130.0;13.0;22.42;-0.67;27.42;84.95
2018-07-16 13:00:00;126.0;16.0;23.51;1.68;24.35;99.46
2018-07-16 14:00:00;109.0;19.0;19.44;1.69;21.49;99.9
2018-07-17 10:00:00;62.0;13.0;12.16;-2.27;28.25;95.63
2018-07-17 11:00:00;67.0;14.0;14.88;-2.55;29.62;88.05
2018-07-17 12:00:00;89.0;13.0;17.24;-3.5;31.1;73.67
2018-07-17 13:00:00;110.0;10.0;16.94;-5.18;32.73;53.88
2018-07-17 14:00:00;126.0;9.0;18.35;-5.58;33.88;41.65
2018-07-17 15:00:00;144.0;8.0;21.96;-5.2;34.67;36.01
2018-07-17 16:00:00;154.0;8.0;22.95;-4.4;35.32;32.02
2018-07-17 17:00:00;166.0;8.0;25.18;-3.29;35.17;30.58
2018-07-17 18:00:00;169.0;8.0;30.33;0.46;32.58;41.41
2018-07-17 19:00:00;176.0;14.0;28.46;3.67;29.36;61.1
2018-07-17 20:00:00;140.0;18.0;26.62;7.83;24.7;94.33
2018-07-17 21:00:00;68.0;56.0;21.36;4.98;22.24;99.9
2018-07-17 22:00:00;54.0;41.0;17.66;1.13;22.02;99.44
2018-07-17 23:00:00;71.0;15.0;17.1;0.96;21.9;97.87
2018-07-18 00:00:00;81.0;10.0;15.88;0.88;20.7;98.85
2018-07-18 01:00:00;68.0;7.0;14.88;1.19;18.56;99.9
2018-07-18 02:00:00;47.0;9.0;13.86;2.12;18.42;99.9
2018-07-18 03:00:00;43.0;14.0;12.44;1.84;18.41;99.9
2018-07-18 04:00:00;30.0;15.0;12.22;1.06;18.5;99.9
2018-07-18 05:00:00;39.0;14.0;10.49;1.7;19.01;99.87
2018-07-18 06:00:00;25.0;19.0;10.08;-2.15;23.21;90.63
2018-07-18 07:00:00;39.0;25.0;10.38;-3.01;27.69;63.1
2018-07-18 08:00:00;62.0;16.0;12.62;-2.54;29.34;53.57
2018-07-18 09:00:00;74.0;17.0;15.0;-1.72;30.56;50.75
2018-07-18 10:00:00;75.0;26.0;17.85;-2.73;32.6;44.5
2018-07-18 11:00:00;109.0;18.0;20.69;-4.02;34.18;40.13
2018-07-18 12:00:00;146.0;12.0;23.87;-4.22;34.99;39.16
2018-07-18 13:00:00;166.0;9.0;27.47;-3.21;35.46;40.29
2018-07-18 14:00:00;182.0;11.0;27.95;-3.23;35.65;37.94
2018-07-18 15:00:00;186.0;10.0;25.44;-4.25;35.33;31.84
2018-07-18 16:00:00;178.0;8.0;25.56;-3.76;35.23;29.11
2018-07-18 17:00:00;172.0;7.0;27.73;-2.35;35.23;30.19
2018-07-18 18:00:00;172.0;9.0;28.83;0.12;33.89;36.43
2018-07-18 19:00:00;176.0;10.0;25.89;1.69;30.98;46.31
2018-07-18 20:00:00;144.0;15.0;20.86;1.42;26.86;48.66
2018-07-18 21:00:00;103.0;11.0;19.86;2.11;24.04;56.56
2018-07-18 22:00:00;87.0;13.0;17.78;2.39;21.74;87.18
2018-07-18 23:00:00;67.0;14.0;17.12;2.11;20.34;98.99
2018-07-19 00:00:00;66.0;13.0;17.14;1.82;20.02;98.76
2018-07-19 01:00:00;75.0;11.0;16.09;1.02;18.44;99.82
2018-07-19 02:00:00;65.0;8.0;15.83;-0.24;17.42;99.9
2018-07-19 03:00:00;67.0;8.0;14.6;1.69;17.13;99.9
2018-07-19 04:00:00;55.0;10.0;12.93;0.44;17.24;99.9
2018-07-19 05:00:00;42.0;12.0;12.35;0.13;18.88;99.89
2018-07-19 06:00:00;43.0;14.0;12.67;-0.98;21.46;95.8
2018-07-19 07:00:00;57.0;16.0;12.01;-2.47;24.99;71.12
2018-07-19 08:00:00;69.0;11.0;14.2;-2.69;28.14;59.16
2018-07-19 09:00:00;86.0;12.0;16.6;-2.78;29.37;58.17
2018-07-19 10:00:00;101.0;12.0;17.1;-4.76;31.7;46.89
2018-07-19 11:00:00;119.0;10.0;18.73;-4.83;33.77;40.15
2018-07-19 12:00:00;137.0;11.0;22.0;-4.1;34.09;38.91
2018-07-19 13:00:00;151.0;13.0;24.72;-3.51;34.42;37.17
2018-07-19 14:00:00;163.0;12.0;26.19;-2.71;35.0;36.06
2018-07-19 15:00:00;177.0;12.0;26.81;-2.77;35.24;34.04
2018-07-19 16:00:00;181.0;11.0;28.08;-1.71;34.3;35.93
2018-07-19 17:00:00;177.0;10.0;28.8;-1.8;33.57;37.53
2018-07-19 18:00:00;177.0;14.0;29.44;-0.39;32.24;39.67
2018-07-19 19:00:00;171.0;14.0;28.1;1.53;30.33;46.65
2018-07-19 20:00:00;149.0;17.0;25.6;4.11;26.89;73.52
2018-07-19 21:00:00;105.0;28.0;21.74;5.25;24.3;98.42
2018-07-19 22:00:00;63.0;37.0;18.74;3.68;22.85;99.9
2018-07-19 23:00:00;60.0;24.0;16.42;2.7;21.83;99.9
2018-07-20 00:00:00;49.0;26.0;15.05;0.85;21.32;99.9
2018-07-20 01:00:00;52.0;17.0;14.69;1.02;21.52;99.9
2018-07-20 02:00:00;53.0;15.0;12.43;1.33;20.81;99.9
2018-07-20 03:00:00;40.0;17.0;10.89;0.29;20.36;99.9
2018-07-20 04:00:00;26.0;16.0;10.18;0.02;20.24;99.9
2018-07-20 05:00:00;27.0;16.0;9.76;0.47;20.73;99.9
2018-07-20 06:00:00;24.0;20.0;10.08;-2.22;23.72;99.86
2018-07-20 07:00:00;50.0;12.0;12.38;-2.0;25.97;99.18
2018-07-20 08:00:00;63.0;14.0;14.98;-2.86;28.12;94.04
2018-07-20 09:00:00;93.0;16.0;17.17;-1.4;29.4;88.69
2018-07-20 10:00:00;105.0;23.0;19.29;-2.43;31.54;66.9
2018-07-20 11:00:00;131.0;19.0;21.27;-3.07;32.79;55.32
2018-07-20 12:00:00;151.0;14.0;22.06;-3.86;34.7;46.43
2018-07-20 13:00:00;163.0;10.0;21.89;-5.72;36.7;39.73
2018-07-20 14:00:00;159.0;5.0;23.67;-4.52;37.04;38.58
2018-07-20 15:00:00;162.0;4.0;25.32;-3.64;37.04;40.09
2018-07-20 16:00:00;167.0;5.0;32.09;-0.09;33.72;50.13
2018-07-20 17:00:00;182.0;9.0;32.9;0.77;32.47;53.72
2018-07-20 18:00:00;184.0;10.0;32.34;2.71;30.82;60.83
2018-07-20 19:00:00;174.0;16.0;29.85;3.05;28.57;85.89
2018-07-20 20:00:00;158.0;17.0;26.1;3.54;26.55;98.25
2018-07-20 21:00:00;116.0;17.0;24.98;1.54;24.99;99.9
2018-07-20 22:00:00;121.0;13.0;23.37;1.51;23.1;99.9
2018-07-20 23:00:00;108.0;10.0;20.65;1.12;22.3;99.9
2018-07-21 00:00:00;98.0;11.0;17.68;1.07;21.76;99.9
2018-07-21 01:00:00;75.0;11.0;18.28;0.62;21.15;99.9
2018-07-21 02:00:00;82.0;9.0;18.34;-0.5;20.73;99.9
2018-07-21 03:00:00;86.0;7.0;17.53;0.4;20.51;99.9
2018-07-21 04:00:00;77.0;8.0;15.75;0.22;20.28;99.9
2018-07-21 05:00:00;68.0;9.0;15.13;0.4;20.44;99.9
2018-07-21 06:00:00;65.0;11.0;15.7;1.14;20.6;99.9
2018-07-21 07:00:00;63.0;23.0;15.95;-0.15;20.81;99.9
2018-07-21 08:00:00;75.0;19.0;15.47;-1.02;22.44;99.9
2018-07-21 09:00:00;80.0;17.0;14.49;-0.87;23.91;99.9
2018-07-21 10:00:00;65.0;17.0;13.99;-1.1;25.01;99.88
2018-07-21 11:00:00;69.0;14.0;14.47;-1.58;25.68;99.83
2018-07-21 12:00:00;80.0;12.0;17.13;0.12;24.74;99.9
2018-07-21 13:00:00;81.0;13.0;19.1;-0.78;25.2;99.76
2018-07-21 14:00:00;93.0;9.0;18.37;-2.0;27.49;97.93
2018-07-21 15:00:00;114.0;7.0;18.95;-1.25;27.85;96.52
2018-07-21 16:00:00;110.0;9.0;19.91;-1.68;27.88;95.18
2018-07-21 17:00:00;114.0;9.0;20.53;-1.22;27.56;92.39
2018-07-21 18:00:00;113.0;7.0;21.86;0.32;25.58;98.86
2018-07-21 19:00:00;108.0;8.0;19.83;0.95;24.51;99.9
2018-07-21 20:00:00;92.0;10.0;19.13;0.85;23.45;99.9
2018-07-21 21:00:00;86.0;9.0;17.72;1.19;22.85;99.9
2018-07-21 22:00:00;73.0;10.0;15.42;1.08;22.1;99.9
2018-07-21 23:00:00;57.0;15.0;14.14;2.12;21.19;99.9
2018-07-22 00:00:00;41.0;17.0;13.56;1.63;20.59;99.9
2018-07-22 01:00:00;39.0;16.0;12.53;0.33;20.07;99.9
2018-07-22 02:00:00;43.0;12.0;12.12;0.6;19.16;99.9
2018-07-22 03:00:00;36.0;12.0;11.68;0.51;18.97;99.9
2018-07-22 04:00:00;38.0;11.0;10.3;0.29;18.41;99.9
2018-07-22 05:00:00;31.0;9.0;8.69;0.12;18.79;99.9
2018-07-22 06:00:00;25.0;9.0;8.63;-2.7;22.57;99.9
2018-07-22 07:00:00;36.0;8.0;11.5;-2.45;25.38;99.9
2018-07-22 08:00:00;61.0;8.0;14.38;-3.19;26.48;99.63
2018-07-22 09:00:00;80.0;8.0;16.02;-3.77;28.09;92.98
2018-07-22 10:00:00;98.0;6.0;16.31;-3.96;29.91;73.76
2018-07-22 11:00:00;109.0;5.0;17.8;-4.55;30.96;59.56
2018-07-22 12:00:00;122.0;5.0;18.15;-4.04;31.89;54.68
2018-07-22 13:00:00;125.0;5.0;18.26;-3.0;32.14;52.05
2018-07-22 14:00:00;118.0;3.0;18.33;-3.17;32.62;48.71
