date,RefSt,Sensor_O3,Temp,RelHum
31/08/2017 18:30:00,61,272.2117,22,49.7
31/08/2017 19:00:00,64,285.6947,22,50
31/08/2017 19:30:00,66,299.737,22,49.73
31/08/2017 20:00:00,62,331.3583,22,49
31/08/2017 20:30:00,61,318.746,22,49
31/08/2017 21:00:00,52,287.753,22,49
31/08/2017 21:30:00,43,244.2433,22,48.23
31/08/2017 22:00:00,32,190.8343,21.17,48.43
31/08/2017 22:30:00,37,141.2843,20.5,50.4
31/08/2017 23:00:00,37,149.177,20,52
31/08/2017 23:30:00,33,146.1583,19.83,52.53
01/09/2017 00:00:00,19,131.078,19,53.33
01/09/2017 00:30:00,17,77.8893,19.63,54
01/09/2017 01:00:00,20,66.2813,20.2,53.8
01/09/2017 01:30:00,22,76.9483,21,52
01/09/2017 02:00:00,22,76.2507,20.4,52.6
01/09/2017 02:30:00,19,77.4607,20,53.8
01/09/2017 03:00:00,23,70.194,20.2,53.8
01/09/2017 03:30:00,26,74.1187,21,52.2
01/09/2017 04:00:00,27,81.2003,21,51.53
01/09/2017 04:30:00,28,83.0363,21,52
01/09/2017 05:00:00,20,85.56,21,51.9
01/09/2017 05:30:00,22,69.617,21,51.73
01/09/2017 06:00:00,14,76.178,21,50.73
01/09/2017 06:30:00,25,55.5627,21.63,49.8
01/09/2017 07:00:00,26,74.358,22,49
01/09/2017 07:30:00,31,80.216,22.1,48.23
01/09/2017 08:00:00,31,104.403,22,44.9
01/09/2017 08:30:00,30,111.8777,22.77,41.2
01/09/2017 09:00:00,37,114.2613,23.4,38.8
01/09/2017 09:30:00,48,120.381,26.17,34.9
01/09/2017 10:00:00,55,137.3623,29.4,30.43
01/09/2017 10:30:00,61,172.474,29.97,29.83
01/09/2017 11:00:00,60,205.926,30.23,29.73
01/09/2017 11:30:00,64,228.1903,28.37,30.93
01/09/2017 12:00:00,75,265.428,25.8,34.53
01/09/2017 12:30:00,76,310.138,24.5,36.77
01/09/2017 13:00:00,76,356.7541,25.93,36.21
01/09/2017 13:30:00,78,371.8633,26.87,35.53
01/09/2017 14:00:00,82,394.0923,26.2,38.33
01/09/2017 14:30:00,83,440.474,25.53,39.2
01/09/2017 15:00:00,84,450.626,25,39.63
01/09/2017 15:30:00,84,464.687,25,39.43
01/09/2017 16:00:00,87,452.5327,25,39
01/09/2017 16:30:00,86,489.862,24.23,40.47
01/09/2017 17:00:00,83,491.1207,24,42.13
01/09/2017 17:30:00,81,466.912,24,43
01/09/2017 18:00:00,73,453.3393,24,43
01/09/2017 18:30:00,74,362.2053,23.23,43.63
01/09/2017 19:00:00,74,312.376,23.13,44
01/09/2017 19:30:00,75,312.8293,23.13,43.23
01/09/2017 20:00:00,79,348.6183,23.13,43.63
01/09/2017 20:30:00,78,375.6053,23,44
01/09/2017 21:00:00,71,388.9473,22.93,44.07
01/09/2017 21:30:00,69,319.8897,22,46
01/09/2017 22:00:00,64,319.134,22,46
01/09/2017 22:30:00,67,285.9817,22,45.37
01/09/2017 23:00:00,75,301.338,22.13,44.9
01/09/2017 23:30:00,86,343.9213,22,45.23
02/09/2017 00:00:00,85,396.3223,22,45.87
02/09/2017 00:30:00,71,446.4487,22.1,46
02/09/2017 01:00:00,61,410.636,22.43,43.23
02/09/2017 01:30:00,59,483.1864,21,34.43
02/09/2017 02:00:00,57,473.9533,20.33,35.67
02/09/2017 02:30:00,54,459.7243,19.53,36
02/09/2017 03:00:00,50,435.7073,19,36
02/09/2017 03:30:00,55,361.0623,18.13,37.7
02/09/2017 04:00:00,57,389.748,18,39.03
02/09/2017 04:30:00,54,433.9463,18,39.9
02/09/2017 05:00:00,52,430.0213,18,39.67
02/09/2017 05:30:00,54,414.646,18,39.37
02/09/2017 06:00:00,53,395.315,18.1,39.87
02/09/2017 06:30:00,52,325.9243,23,35.37
02/09/2017 07:00:00,52,334.4113,23.77,33.2
02/09/2017 07:30:00,56,252.708,27.43,31.47
02/09/2017 08:00:00,59,248.5973,30.4,29.47
02/09/2017 08:30:00,65,244.2867,32.03,28.8
02/09/2017 09:00:00,66,279.536,32.83,28.37
02/09/2017 09:30:00,72,305.6069,33.21,28.1
02/09/2017 10:00:00,67,354.6493,32.59,28.45
02/09/2017 10:30:00,78,313.5267,33.67,28.03
02/09/2017 11:00:00,81,444.5103,29.33,30
02/09/2017 11:30:00,83,394.374,28.27,30.73
02/09/2017 12:00:00,87,445.3483,28.17,30.87
02/09/2017 12:30:00,89,557.1983,29.23,30.23
02/09/2017 13:00:00,87,613.959,28.03,30.9
02/09/2017 13:30:00,90,600.805,28.07,30.87
02/09/2017 14:00:00,92,646.95,26.3,31.73
02/09/2017 14:30:00,92,647.3707,25.77,32
02/09/2017 15:00:00,96,667.563,25.73,32
02/09/2017 15:30:00,93,677.7857,25,32
02/09/2017 16:00:00,91,652.505,25,32
02/09/2017 16:30:00,87,624.6153,25,32
02/09/2017 17:00:00,87,570.3607,24.57,32.43
02/09/2017 17:30:00,79,570.294,24,33
02/09/2017 18:00:00,78,420.079,24,33.27
02/09/2017 18:30:00,76,380.1463,23.5,34
02/09/2017 19:00:00,74,402.1263,23,34
02/09/2017 19:30:00,74,385.8567,23,34
02/09/2017 20:00:00,72,347.3143,23,35.4
02/09/2017 20:30:00,69,331.671,23,36.03
02/09/2017 21:00:00,73,313.26,23,36.87
02/09/2017 21:30:00,73,364.545,23,36.13
02/09/2017 22:00:00,72,384.952,23.1,36
02/09/2017 22:30:00,72,354.6773,23,36
02/09/2017 23:00:00,57,351.905,23,36.53
02/09/2017 23:30:00,62,275.3277,22.3,38.3
03/09/2017 00:00:00,50,299.226,22,39
03/09/2017 00:30:00,45,233.162,21.5,39.7
03/09/2017 01:00:00,38,202.9363,20.93,41.73
03/09/2017 01:30:00,36,159.7742,20,45
03/09/2017 02:00:00,34,145.5957,20,45.67
03/09/2017 02:30:00,28,127.413,19.33,46.53
03/09/2017 03:00:00,37,106.798,19,47
03/09/2017 03:30:00,45,134.3077,19,47.53
03/09/2017 04:00:00,32,156.823,19,47.37
03/09/2017 04:30:00,25,125.603,18.8,47.77
03/09/2017 05:00:00,32,96.7463,18,49.13
03/09/2017 05:30:00,28,116.2,18,49.7
03/09/2017 06:00:00,14,107.813,18.57,48.43
03/09/2017 06:30:00,30,57.4347,22.07,45.43
03/09/2017 07:00:00,52,89.7663,24.7,37.03
03/09/2017 07:30:00,53,165.1003,25.13,36.47
03/09/2017 08:00:00,59,192.8417,26.03,34.3
03/09/2017 08:30:00,64,205.5327,28.4,31.8
03/09/2017 09:00:00,61,233.3686,29.45,30.07
03/09/2017 09:30:00,70,223.2867,29.5,30.03
03/09/2017 10:00:00,77,264.304,30.67,29.53
03/09/2017 10:30:00,83,338.391,31.1,29.27
03/09/2017 11:00:00,78,460.5747,28.23,30.77
03/09/2017 11:30:00,51,414.1753,28.2,30.8
03/09/2017 12:00:00,72,207.1817,28.9,30.43
03/09/2017 12:30:00,80,244.2667,29.43,30.03
03/09/2017 13:00:00,91,297.6327,29.57,30.1
03/09/2017 13:30:00,94,370.2977,29.8,30.07
03/09/2017 14:00:00,95,449.7673,28.4,31.6
03/09/2017 14:30:00,92,485.5333,27.47,33.4
03/09/2017 15:00:00,95,443.849,26.93,34.9
03/09/2017 15:30:00,93,485.8203,26.13,39.4
03/09/2017 16:00:00,88,411.357,26.07,41.37
03/09/2017 16:30:00,79,358.004,25.43,42.77
03/09/2017 17:00:00,85,334.9543,24.7,44.7
03/09/2017 17:30:00,85,366.9523,24,47
03/09/2017 18:00:00,78,399.0837,24,47.37
03/09/2017 18:30:00,77,383.8853,23.2,48.5
03/09/2017 19:00:00,78,396.9003,23,48.37
03/09/2017 19:30:00,79,408.59,23,48.37
03/09/2017 20:00:00,76,416.8487,22.47,49.2
03/09/2017 20:30:00,66,394.398,22,50
03/09/2017 21:00:00,52,348.5247,22,49.63
03/09/2017 21:30:00,54,264.7473,22,49.4
03/09/2017 22:00:00,58,232.7007,22,49.93
03/09/2017 22:30:00,59,236.6313,22,50
03/09/2017 23:00:00,63,236.7617,22,50.57
03/09/2017 23:30:00,63,260.8337,22,50
04/09/2017 00:00:00,47,254.3567,22,50
04/09/2017 00:30:00,34,200.1837,21.8,50.83
04/09/2017 01:00:00,27,152.9827,21,52.9
04/09/2017 01:30:00,23,111.1992,21,60.92
04/09/2017 02:00:00,18,98.9107,21,64.43
04/09/2017 02:30:00,18,85.22,21,64.5
04/09/2017 03:00:00,14,78.398,21,64.67
04/09/2017 03:30:00,13,66.4457,21,65
04/09/2017 04:00:00,13,69.0447,21,65
04/09/2017 04:30:00,15,58.878,21,65
04/09/2017 05:00:00,7,69.5817,21,64.6
04/09/2017 05:30:00,1,51.2423,21,61.77
04/09/2017 06:00:00,1,42.1287,21,60.23
04/09/2017 06:30:00,4,41.3893,21.1,58.63
04/09/2017 07:00:00,22,42.8313,22.9,51.67
04/09/2017 07:30:00,48,66.8523,24.3,47.73
04/09/2017 08:00:00,57,120.5613,27.13,40.53
04/09/2017 08:30:00,43,132.941,31.87,31.6
04/09/2017 09:00:00,42,125.363,30.17,32.93
04/09/2017 09:30:00,49,93.787,34.47,27.63
04/09/2017 10:00:00,75,118.1123,30.17,30.47
04/09/2017 10:30:00,78,197.28,31.07,29.63
04/09/2017 11:00:00,81,208.4677,29.33,31.9
04/09/2017 11:30:00,84,261.3657,29.17,31.6
04/09/2017 12:00:00,84,248.0813,30.03,31.1
04/09/2017 12:30:00,92,205.554,29.37,31.03
04/09/2017 13:00:00,86,265.765,28.3,33.03
04/09/2017 13:30:00,92,278.0277,28,34.33
04/09/2017 14:00:00,86,302.8687,26.33,38.03
04/09/2017 14:30:00,89,305.73,26.13,40.1
04/09/2017 15:00:00,88,341.1757,26,41.4
04/09/2017 15:30:00,90,319.9983,26,41.73
04/09/2017 16:00:00,83,308.878,25.1,41.93
04/09/2017 16:30:00,80,308.8963,25,42
04/09/2017 17:00:00,81,290.5503,24.43,42.57
04/09/2017 17:30:00,78,317.9973,24,43
04/09/2017 18:00:00,64,327.1023,24,43
04/09/2017 18:30:00,56,272.371,24,43.07
04/09/2017 19:00:00,60,212.817,24,43.9
04/09/2017 19:30:00,64,215.681,23.47,44.23
04/09/2017 20:00:00,58,222.347,23,45.13
04/09/2017 20:30:00,36,199.5879,22.72,46.41
04/09/2017 21:00:00,36,121.7477,22,48.07
04/09/2017 21:30:00,34,106.8527,22,48.93
04/09/2017 22:00:00,35,99.759,22,49.13
04/09/2017 22:30:00,38,100.5697,21.1,50
04/09/2017 23:00:00,35,105.6037,21,51
04/09/2017 23:30:00,39,101.1897,21,51
05/09/2017 00:00:00,33,110.2577,21,51
05/09/2017 00:30:00,34,97.18,21,51
05/09/2017 01:00:00,27,95.4897,21,51
05/09/2017 01:30:00,31,95.0582,21,51
05/09/2017 02:00:00,34,93.1033,21,51
05/09/2017 02:30:00,29,96.7527,20.8,51.2
05/09/2017 03:00:00,27,85.8023,20.07,51.93
05/09/2017 03:30:00,30,83.3227,20,52
05/09/2017 04:00:00,25,84.736,20,52
05/09/2017 04:30:00,27,74.1797,20,52.3
05/09/2017 05:00:00,21,80.6187,20,52.3
05/09/2017 05:30:00,6,70.982,20.63,51.47
05/09/2017 06:00:00,3,44.084,21,50.1
05/09/2017 06:30:00,4,35.295,24.57,46.67
05/09/2017 07:00:00,19,34.8353,27.93,35.8
05/09/2017 07:30:00,65,43.2723,31.1,31.5
05/09/2017 08:00:00,73,118.3857,35.17,27.17
05/09/2017 08:30:00,73,141.8967,36.37,26.53
05/09/2017 09:00:00,72,174.2313,35.8,26.83
05/09/2017 09:30:00,69,193.6703,35.13,27.2
05/09/2017 10:00:00,75,187.6567,34.53,27.47
05/09/2017 10:30:00,75,198.351,34.23,27.7
05/09/2017 11:00:00,77,243.215,32.8,28.37
05/09/2017 11:30:00,82,225.8627,31.93,28.97
05/09/2017 12:00:00,89,244.5023,32.23,28.83
05/09/2017 12:30:00,89,301.1863,31.7,29
05/09/2017 13:00:00,92,326.1933,31.83,28.93
05/09/2017 13:30:00,90,370.7877,31.33,29.17
05/09/2017 14:00:00,90,412.4293,29.87,30.5
05/09/2017 14:30:00,92,415.5353,28.73,31.37
05/09/2017 15:00:00,92,417.6053,28.47,32.23
05/09/2017 15:30:00,90,419.6087,28,34.17
05/09/2017 16:00:00,80,384.2867,27.97,36.13
05/09/2017 16:30:00,72,358.373,27.53,39.5
05/09/2017 17:00:00,60,317.9317,27.1,41.62
05/09/2017 17:30:00,55,263.5757,26.33,44.2
05/09/2017 18:00:00,54,225.2953,26,45.83
05/09/2017 18:30:00,48,218.3207,25.9,46.63
05/09/2017 19:00:00,44,186.489,25,47.7
05/09/2017 19:30:00,46,168.429,24.87,48.9
05/09/2017 20:00:00,42,153.828,24.63,48.47
05/09/2017 20:30:00,35,136.2593,24.3,48.17
05/09/2017 21:00:00,21,101.512,24,49
05/09/2017 21:30:00,27,72.3957,24,49.1
05/09/2017 22:00:00,40,89.6077,23.97,49.7
05/09/2017 22:30:00,35,107.8973,23.17,49.67
05/09/2017 23:00:00,54,100.4313,23,50.3
05/09/2017 23:30:00,55,146.366,23.33,50.93
06/09/2017 00:00:00,54,157.804,23.03,51.27
06/09/2017 00:30:00,49,169.6263,22.4,52.6
06/09/2017 01:00:00,34,172.9627,22.43,52.57
06/09/2017 01:30:00,39,121.8536,22,53.71
06/09/2017 02:00:00,29,124.5947,22,53
06/09/2017 02:30:00,29,95.328,22,53.47
06/09/2017 03:00:00,21,94.627,22,54
06/09/2017 03:30:00,24,71.944,22,54
06/09/2017 04:00:00,28,71.4183,22,53.28
06/09/2017 04:30:00,18,82.4237,22,54.67
06/09/2017 05:00:00,5,66.704,22,54.87
06/09/2017 05:30:00,2,47.483,22,57.17
06/09/2017 06:00:00,17,42.067,22.23,57.4
06/09/2017 06:30:00,18,64.1347,23.5,53.67
06/09/2017 07:00:00,45,58.408,25.5,49.1
06/09/2017 07:30:00,44,101.496,27.83,43
06/09/2017 08:00:00,27,76.3343,34.07,31.57
06/09/2017 08:30:00,48,78.896,29.93,34.33
06/09/2017 09:00:00,51,120.6073,29.07,39
06/09/2017 09:30:00,20,133.5667,30.8,32.97
06/09/2017 10:00:00,38,71.5627,28.63,38.03
06/09/2017 10:30:00,81,110.842,27,43.27
06/09/2017 11:00:00,40,143.1147,25.3,52.77
06/09/2017 11:30:00,65,164.0663,26.97,49.63
06/09/2017 12:00:00,66,209.7027,28.63,41.73
06/09/2017 12:30:00,60,247.686,28.33,41.03
06/09/2017 13:00:00,51,235.378,27.9,41.27
06/09/2017 13:30:00,48,222.0163,27.17,43.5
06/09/2017 14:00:00,51,232.8007,26.97,43.83
06/09/2017 14:30:00,54,236.4687,26.5,44.5
06/09/2017 15:00:00,52,235.73,26.5,44.6
06/09/2017 15:30:00,51,240.1017,25.93,46.17
06/09/2017 16:00:00,54,246.11,25.97,46.97
06/09/2017 16:30:00,52,259.485,25,47.6
06/09/2017 17:00:00,51,250.6803,25,48
06/09/2017 17:30:00,52,243.8133,25,48
06/09/2017 18:00:00,50,246.518,25,48.83
06/09/2017 18:30:00,48,239.2587,24.97,49.1
06/09/2017 19:00:00,34,224.8087,24.53,49.97
06/09/2017 19:30:00,41,176.3677,24,52.43
06/09/2017 20:00:00,21,178.446,24,52.3
06/09/2017 20:30:00,34,129.9353,24,58.27
06/09/2017 21:00:00,28,156.8527,24,56.6
06/09/2017 21:30:00,29,142.854,24,57.03
06/09/2017 22:00:00,29,129.4523,24,56.47
06/09/2017 22:30:00,44,123.946,24,56.73
06/09/2017 23:00:00,49,201.857,23.17,58.47
06/09/2017 23:30:00,54,265.0797,21.59,65.21
07/09/2017 00:00:00,52,300.2287,21.13,64.83
07/09/2017 00:30:00,56,278.7293,21.03,64.77
07/09/2017 01:00:00,58,300.2053,21,64.43
07/09/2017 01:30:00,57,297.9358,21,62.75
07/09/2017 02:00:00,54,282.612,21,62.6
07/09/2017 02:30:00,45,268.7753,21,62.23
07/09/2017 03:00:00,43,213.8747,21.07,62.17
07/09/2017 03:30:00,37,187.361,21.97,61.33
07/09/2017 04:00:00,39,180.0167,20.93,50.4
07/09/2017 04:30:00,39,187.458,20,48.9
07/09/2017 05:00:00,38,207.1227,20.93,45.2
07/09/2017 05:30:00,38,215.8853,20.2,44.2
07/09/2017 06:00:00,37,220.8687,20.27,42.07
07/09/2017 07:00:00,41,215.266,21.2,38
07/09/2017 07:30:00,42,227.8017,22.23,36.8
07/09/2017 08:00:00,46,246.0867,21.7,36.7
07/09/2017 08:30:00,50,220.1713,26.5,32.67
07/09/2017 09:00:00,50,211.679,29.73,29.97
07/09/2017 09:30:00,42,220.8457,27.07,31.5
07/09/2017 10:00:00,35,192.7097,24.2,35.17
07/09/2017 10:30:00,50,143.632,23.97,43.13
07/09/2017 11:00:00,56,167.2983,25.73,40.73
07/09/2017 11:30:00,58,190.6643,27.73,35.7
07/09/2017 12:00:00,63,195.395,27.43,35.8
07/09/2017 12:30:00,69,228.7973,27.73,35.4
07/09/2017 13:00:00,71,268.5593,27.53,35.23
07/09/2017 13:30:00,74,297.1737,27.57,35.9
07/09/2017 14:00:00,70,341.7323,26.17,38.4
07/09/2017 14:30:00,69,328.1037,25.53,41.27
07/09/2017 15:00:00,68,312.7827,25.27,42.27
07/09/2017 15:30:00,70,313.8617,24.8,43.2
07/09/2017 16:00:00,67,318.2593,24.33,44.7
07/09/2017 16:30:00,62,309.039,24,46.33
07/09/2017 17:00:00,56,268.1833,24,47.03
07/09/2017 17:30:00,54,255.4273,24,48.17
07/09/2017 18:00:00,60,234.307,24,49.6
07/09/2017 18:30:00,63,246.565,24,49.47
07/09/2017 19:00:00,55,270.895,23.97,49
07/09/2017 19:30:00,51,238.9013,23.97,49.17
07/09/2017 20:00:00,42,222.6383,23.63,50
07/09/2017 20:30:00,45,168.8163,22.13,50.87
07/09/2017 21:00:00,35,169.4713,22,51
07/09/2017 21:30:00,23,136.8103,21.67,51
07/09/2017 22:00:00,39,96.821,21,51.77
07/09/2017 22:30:00,41,141.2959,21,52
07/09/2017 23:00:00,38,157.0927,20.53,53.33
07/09/2017 23:30:00,44,156.8883,20,54
08/09/2017 00:00:00,47,181.957,20,53.9
08/09/2017 00:30:00,43,196.4893,19.73,53
08/09/2017 01:00:00,38,186.559,19.27,52.87
08/09/2017 01:30:00,39,162.187,19.4,52
08/09/2017 02:00:00,43,158.487,19,52
08/09/2017 02:30:00,42,163.7937,19,52.33
08/09/2017 03:00:00,43,164.6133,19,53.57
08/09/2017 03:30:00,43,171.534,19,54.13
08/09/2017 04:00:00,40,176.7607,19.3,55.2
08/09/2017 04:30:00,36,172.0893,19.8,54
08/09/2017 05:00:00,26,149.4503,20.5,53.27
08/09/2017 05:30:00,20,123.3927,20.33,52.67
08/09/2017 06:00:00,10,87.8343,20.5,53.13
08/09/2017 06:30:00,8,58.512,21,51.33
08/09/2017 07:00:00,19,54.8317,21.07,51
08/09/2017 07:30:00,19,79.746,22,50.13
08/09/2017 08:00:00,53,73.298,22.1,49.03
08/09/2017 08:30:00,58,119.0703,25.47,43.67
08/09/2017 09:00:00,62,124.407,25.53,42.77
08/09/2017 09:30:00,63,131.4983,28.03,36.33
08/09/2017 10:00:00,65,162.1767,26.37,38.97
08/09/2017 10:30:00,69,175.5377,27.63,36.53
08/09/2017 11:00:00,70,170.9373,26.63,37.5
08/09/2017 11:30:00,71,167.7577,25.9,38.23
08/09/2017 12:00:00,74,163.6853,27.13,36.87
08/09/2017 12:30:00,70,164.7307,27.27,36
08/09/2017 13:00:00,69,174.8203,26.67,36.8
08/09/2017 13:30:00,75,163.665,26.83,37.13
08/09/2017 14:00:00,91,187.45,26.07,37.43
08/09/2017 14:30:00,86,265.1683,25.73,36.9
08/09/2017 15:00:00,72,236.5923,25.77,37.67
08/09/2017 15:30:00,59,176.6233,24.37,42.27
08/09/2017 16:00:00,62,157.4037,24,44.73
08/09/2017 16:30:00,76,156.807,24.17,44.43
08/09/2017 17:00:00,69,189.374,24.13,41.7
08/09/2017 17:30:00,62,210.3363,24,39.9
08/09/2017 18:00:00,70,213.6277,23.6,38.53
08/09/2017 18:30:00,67,251.8913,22.5,40.27
08/09/2017 19:00:00,72,249.108,21.2,43.37
08/09/2017 19:30:00,58,269.7845,21,44.76
08/09/2017 20:00:00,47,211.5237,20.23,46.57
08/09/2017 20:30:00,38,166.359,20,47.63
08/09/2017 21:00:00,37,130.454,20,48
08/09/2017 21:30:00,53,113.7227,20,47.27
08/09/2017 22:00:00,66,174.7637,20,47
08/09/2017 22:30:00,63,215.5823,20.7,46.3
08/09/2017 23:00:00,59,229.609,20.5,47.23
08/09/2017 23:30:00,61,195.7713,21,47
09/09/2017 00:00:00,62,186.0793,21.57,47.47
09/09/2017 00:30:00,60,188.904,21,48.67
09/09/2017 01:00:00,59,195.7147,21,49.77
09/09/2017 01:30:00,46,196.5623,21,49
09/09/2017 02:00:00,27,152.622,21,49.6
09/09/2017 02:30:00,13,76.0977,21,49
09/09/2017 03:00:00,7,50.0193,21,49
09/09/2017 03:30:00,4,42.7247,21,49.13
09/09/2017 04:00:00,1,39.1883,21.1,49
09/09/2017 04:30:00,1,36.3653,22,48.63
09/09/2017 05:00:00,2,35.6413,21.93,48.93
09/09/2017 05:30:00,2,37.1003,22,49
09/09/2017 06:00:00,2,38.001,22,49
09/09/2017 06:30:00,20,38.809,22.73,48.3
09/09/2017 07:00:00,36,59.5017,23.3,48.77
09/09/2017 07:30:00,39,88.9147,24,48.37
09/09/2017 08:00:00,42,99.7533,24,48.17
09/09/2017 08:30:00,42,100.4853,25.13,46.83
09/09/2017 09:00:00,46,99.4517,27.7,42.77
09/09/2017 09:30:00,47,102.413,28.07,42.03
09/09/2017 10:30:00,67,147.55,28,41
09/09/2017 11:00:00,62,220.0607,26.47,41.63
09/09/2017 11:30:00,58,259.15,22.24,50.55
09/09/2017 12:00:00,60,234.3787,21.37,54
09/09/2017 13:00:00,44,201.1473,18.6,68.53
09/09/2017 13:30:00,39,148.1103,19,69.5
09/09/2017 14:00:00,47,113.299,19.7,70.83
09/09/2017 14:30:00,43,153.762,19,68.97
09/09/2017 15:00:00,31,131.3543,19.17,66.97
09/09/2017 15:30:00,36,91.8947,20,64.9
09/09/2017 16:00:00,42,99.6366,19.34,62.03
09/09/2017 16:30:00,30,127.297,18.5,62.4
09/09/2017 17:00:00,23,85.5783,18.77,65.67
09/09/2017 17:30:00,17,69.1233,19,62.13
09/09/2017 18:00:00,46,64.0503,18,63.93
09/09/2017 18:30:00,51,139.9557,18.9,65.37
09/09/2017 19:00:00,53,176.9943,18.4,65.97
09/09/2017 19:30:00,50,219.569,18,64.7
09/09/2017 20:00:00,43,243.564,18,57.2
09/09/2017 20:30:00,40,224.856,18,54.5
09/09/2017 21:00:00,22,209.7053,18,53.03
09/09/2017 21:30:00,26,105.7423,17.8,53
09/09/2017 22:00:00,24,104.82,17.13,53.3
09/09/2017 22:30:00,22,94.6467,16.83,54.93
09/09/2017 23:00:00,17,86.9587,16,56.93
09/09/2017 23:30:00,15,71.538,16,60.73
10/09/2017 00:00:00,9,62.498,16.03,61.97
10/09/2017 00:30:00,11,51.52,16.97,61.03
10/09/2017 01:00:00,17,53.466,17,60.37
10/09/2017 01:30:00,20,73.8215,17,56.46
10/09/2017 02:00:00,33,80.1663,16.23,55.83
10/09/2017 02:30:00,41,145.4133,16,52.7
10/09/2017 03:00:00,45,209.7593,16,48.17
10/09/2017 03:30:00,43,264.3077,16,47.57
10/09/2017 04:00:00,46,267.875,15.67,48.6
10/09/2017 04:30:00,50,318.7177,15.77,47.27
10/09/2017 05:00:00,51,370.8607,15.6,46.8
10/09/2017 05:30:00,51,409.8927,16,45.07
10/09/2017 06:00:00,54,442.742,15.4,45.27
10/09/2017 06:30:00,51,460.726,17.33,41.73
10/09/2017 07:00:00,50,368.2747,19.47,36.67
10/09/2017 07:30:00,49,316.4897,23.43,33.37
10/09/2017 08:00:00,53,285.816,27,31.07
10/09/2017 08:30:00,54,294.4363,28.27,30.67
10/09/2017 09:00:00,55,282.3033,30.17,29.7
10/09/2017 09:30:00,57,274.002,30.13,29.77
10/09/2017 10:00:00,60,269.6623,30.47,29.53
10/09/2017 10:30:00,61,297.322,30.57,29.37
10/09/2017 11:00:00,56,365.932,29.7,29.97
10/09/2017 11:30:00,59,264.5663,29.53,30.03
10/09/2017 12:00:00,68,303.779,27.3,31.07
10/09/2017 12:30:00,73,355.6307,26.1,31.87
10/09/2017 13:00:00,75,353.5877,26.33,31.7
10/09/2017 13:30:00,75,374.428,27.3,31.07
10/09/2017 14:00:00,74,474.0613,26.13,31.87
10/09/2017 14:30:00,72,554.944,26.7,31.3
10/09/2017 15:00:00,72,561.5241,27.24,31
10/09/2017 15:30:00,78,558.915,27.73,31
10/09/2017 16:00:00,78,526.0573,25.53,32
10/09/2017 16:30:00,81,525.0227,23.8,33.67
10/09/2017 17:00:00,82,524.7497,22.87,34.5
10/09/2017 17:30:00,84,529.7073,22,35.9
10/09/2017 18:00:00,80,589.372,21.27,35.93
10/09/2017 18:30:00,73,556.271,21,36.4
10/09/2017 19:00:00,68,485.018,21,38.13
10/09/2017 19:30:00,62,405.871,20.53,40.67
10/09/2017 20:00:00,55,343.248,20.47,41.8
10/09/2017 20:30:00,62,296.969,20,43.53
10/09/2017 21:00:00,46,329.8477,20,42.7
10/09/2017 21:30:00,34,249.2023,19.2,42.37
10/09/2017 22:00:00,47,164.7047,19.87,43
10/09/2017 22:30:00,48,203.4453,20.4,39.37
10/09/2017 23:00:00,46,226.7477,20,38.3
10/09/2017 23:30:00,49,242.7917,20.07,37.13
11/09/2017 00:00:00,56,294.5553,20.27,36.13
11/09/2017 00:30:00,56,368.0203,20.03,35.97
11/09/2017 01:00:00,57,408.192,20,36
11/09/2017 01:30:00,60,441.6954,20,35.23
11/09/2017 02:00:00,59,483.5543,20,35.13
11/09/2017 02:30:00,58,469.9947,19.4,35
11/09/2017 03:00:00,63,463.0787,19,35.13
11/09/2017 03:30:00,62,501.5867,19,35.87
11/09/2017 04:00:00,60,495.8527,19,36
11/09/2017 04:30:00,55,464.1955,19,36
11/09/2017 05:00:00,54,406.979,18.1,37.57
11/09/2017 05:30:00,48,376.2207,18,38.63
11/09/2017 06:00:00,48,332.053,18.2,39.27
11/09/2017 06:30:00,47,285.108,20.33,37.1
11/09/2017 07:00:00,49,225.067,24.3,33.4
11/09/2017 07:30:00,49,207.8463,28.27,30.6
11/09/2017 08:00:00,49,188.9497,30.37,29.6
11/09/2017 09:00:00,42,142.3937,33.1,28.3
11/09/2017 09:30:00,39,132.607,30.7,29.53
11/09/2017 10:00:00,38,102.174,32.37,28.63
11/09/2017 10:30:00,36,92.5073,31.9,28.7
11/09/2017 11:00:00,41,81.0747,29.67,30.1
11/09/2017 11:30:00,48,93.5647,29.93,30
11/09/2017 12:00:00,63,102.7033,29.73,30
11/09/2017 12:30:00,76,155.1223,29.63,30
11/09/2017 13:00:00,80,246.9543,27.67,30.93
11/09/2017 13:30:00,83,311.0327,27.4,31.13
12/09/2017 12:00:00,59,151.137,23.7,46.8
12/09/2017 13:00:00,51,185.591,22.6,47.63
12/09/2017 14:00:00,63,164.0377,23.6,45.87
12/09/2017 14:30:00,62,199.615,23.6,45.33
12/09/2017 15:00:00,60,203.068,23.37,44.87
12/09/2017 15:30:00,58,212.9383,22.97,46.03
12/09/2017 16:00:00,63,214.7797,23.03,46.07
12/09/2017 16:30:00,58,241.72,22.6,47.17
12/09/2017 17:00:00,63,229.0617,22.37,47.37
12/09/2017 17:30:00,55,260.7083,22.37,47.63
12/09/2017 18:00:00,59,247.264,21.9,48.63
12/09/2017 18:30:00,52,254.1247,21,49.6
